feature,importance
rightHandV2_baseline,0.0011169427
FRAGIRE02,0.0011049605
SPPB_06_07_Variation_Vitesse_Relative,0.0011037012
MNADEPISTAGEA,0.0010357986
EXAMCLIN023,0.0010232247
SF3603_SQ006_,0.001012337
Smo_Ent_GyrYWaist_baseline,0.0009889131
maximal_distance_ML_YO_follow-up,0.0009379786
SF36-28,0.00093161175
HHIE01_SQ007_,0.00086144666
MNAEVALGLOBALEM,0.0008583311
Sym_P1P2_aCC_LB2_baseline,0.0008556877
ACUITEVISUELLE01_SQ002_,0.0008314793
Ste_FFTqaAP_LB_follow-up,0.0008271143
MMSE06RAPPEL_SQ002_,0.0008213955
FROPCOM0002,0.0007910803
frequency_mode_Power_Spectrum_Density_AP_YF_follow-up,0.0007905051
HADS006,0.00078673457
LFS_ML_AND_AP_YF_baseline,0.00078519
ACUITEVISUELLE01_SQ001_,0.00078158453
fractal_dimension_ML_AND_AP_YF_follow-up,0.0007466919
critical_time_Diffusion_AP_YF_baseline,0.00072422915
SF36-Social functioning,0.000723048
long_time_diffusion_Diffusion_AP_YO_follow-up,0.0007028869
total_power_Power_Spectrum_Density_AP_YO_follow-up,0.0006970516
mean_frequency_ML_YF_follow-up,0.000667847
FROPCOM0007_SQ022_,0.0006668325
mean_value_AP_YF_baseline,0.0006632339
Sta_ROM_lML_baseline,0.00066134986
power_frequency_50_Power_Spectrum_Density_AP_YO_follow-up,0.00064795173
Ste_P2_aCC_LB2_baseline,0.00061831827
long_time_scaling_Diffusion_ML_YO_baseline,0.0006095303
MFESCALE000_SQ001_,0.0006001862
HHIE01_SQ003_,0.0005849734
MMSE07PRAXIES_SQ001_,0.0005706117
Sta_Att_gML_baseline,0.0005618955
MMSE05ATTETCALCUL_SQ005_,0.00056120433
MMSE06LANGAGE2_SQ001_,0.00054586306
Sta_Lyap_GyrYWaist_baseline,0.0005431232
Sta_Lyap_GyrXWaist_baseline,0.0005213925
SCORE EPICE GLOBAL,0.00051878224
long_time_scaling_Diffusion_ML_YO_follow-up,0.00050976535
long_time_scaling_Diffusion_ML_YF_baseline,0.0005068655
HHIE01_SQ008_,0.0004979759
SF36-Role limitations due to physical health ,0.000497479
SF36-29,0.0004906722
Ste_FFTqgAP_LB_baseline,0.00048709675
fractal_dimension_ML_AND_AP_YO_baseline,0.0004798857
SF36-General health,0.00047813618
Spr_SwT_R_baseline,0.00045879086
Ste_cvSwT_L_baseline,0.0004566771
FROPCOM0017,0.00045151456
VINCQ08,0.00044540627
Ste_FFTqaCC_LB_baseline,0.00043473323
S36-Energy_fatigue,0.00042745523
mean_velocity_ML_YO_follow-up,0.00042311434
FROPCOM0025,0.00041806418
HHIE01_SQ001_,0.00041479315
short_time_scaling_Diffusion_ML_YF_baseline,0.0004070305
Sta_Att_aML_follow-up,0.00038415435
Ste_cvT_follow-up,0.00038173812
SF3609_SQ008_,0.00037953194
Smo_Ent_AccZWaist_follow-up,0.00035860582
long_time_scaling_Diffusion_AP_YO_follow-up,0.0003571402
principal_sway_direction_ML_AND_AP_YF_baseline,0.00035487796
long_time_scaling_Diffusion_AP_YO_baseline,0.0003468616
Smo_Ent_AccZWaist_baseline,0.00033969394
Sta_Lyap_GyrXWaist_follow-up,0.00033501274
SF3609_SQ005_,0.00032705432
Score_YF_follow-up,0.00032111467
SCORE ICOPE STEP1 REPERAGE GLOBAL,0.00031784136
centroid_frequency_Power_Spectrum_Density_ML_YO_baseline,0.0003131269
HADS001,0.00030644418
SF3603_SQ008_,0.00030454362
ICOPE0052,0.00029885367
SF3604_SQ004_,0.00028015973
Stu_turnN_follow-up,0.00027779592
rightHandV2_follow-up,0.0002737422
FROPCOM0006_S5_,0.0002662449
Chute_3,0.00026318675
range_ratio_ML_AND_AP_YF_baseline,0.00026000326
frequency_dispersion_Power_Spectrum_Density_AP_YO_baseline,0.0002520541
mean_velocity_AP_YF_follow-up,0.00025039824
FRAGIRE05,0.00024847698
fractal_dimension_ML_AND_AP_YF_baseline,0.0002474945
FROPCOM0007_SQ017_,0.0002433516
FROPCOM0007 - COTATION QUESTION,0.00024011277
FROPCOM0006_S3_,0.00022186385
Spr_UtrT_follow-up,0.00021693125
HHIE01_SQ002_,0.00020650923
SF3609_SQ006_,0.00020574176
frequency_quotient_Power_Spectrum_Density_AP_YO_follow-up,0.00019976741
mean_frequency_AP_YF_baseline,0.00019887
Sta_Att_gCC_baseline,0.00019524894
MMSE06RAPPEL_SQ001_,0.00018685627
Ste_cvT_baseline,0.00018665889
SF3607,0.00018437968
MFESCALE Dimension activites d exterieur  items_10_14,0.0001792929
SF36-Emotional well-being,0.0001787669
Stu_RMS_aAPF_baseline,0.00017633633
Ste_FFTqgAP_LB_follow-up,0.00017572756
FROPCOM0006_S8_,0.0001714108
FROPCOM0007_SQ012_,0.00016525129
power_frequency_50_Power_Spectrum_Density_ML_YO_follow-up,0.00016344036
MNAEVALGLOBALEK,0.00016255457
coefficient_sway_direction_ML_AND_AP_YO_follow-up,0.00016241257
frequency_dispersion_Power_Spectrum_Density_ML_YF_baseline,0.00016090219
SwingMeanStrideDuration_follow-up,0.00015941277
mean_value_AP_YO_follow-up,0.00015835579
HHIE01_SQ010_,0.00015583713
frequency_dispersion_Power_Spectrum_Density_AP_YF_follow-up,0.00015351524
HHIE01_SQ009_,0.00015063125
power_frequency_95_Power_Spectrum_Density_ML_YO_follow-up,0.0001489712
FROPCOM0007_SQ011_,0.00014433199
Sym_P1P2_aAP_LB2_follow-up,0.00014369082
Smo_Ent_GyrXWaist_baseline,0.00014161214
centroid_frequency_Power_Spectrum_Density_ML_YF_baseline,0.00013622784
frequency_mode_Power_Spectrum_Density_ML_YF_baseline,0.0001330178
Sta_Lyap_GyrYWaist_follow-up,0.00012745753
FROPCOM0001,0.00012672141
frequency_quotient_Power_Spectrum_Density_ML_YO_baseline,0.00012599447
FRAGIRE01_SQ001_,0.00012416925
Sta_RMS_gAP_LB_baseline,0.00012333237
HADS011,0.00012244788
FRAGIRE08,0.00012118069
FROPCOM0019,0.00012009787
mean_velocity_ML_YF_follow-up,0.000117703865
FRAGIRE10,0.00011764362
FRAGIRE09,0.00011569537
FROPCOM0026_SQ004_,0.000109894565
VINICODEX0004_SQ009_,0.00010496555
Sta_RMS_aML_LB_follow-up,0.000104787105
coefficient_sway_direction_ML_AND_AP_YO_baseline,0.0001036737
short_time_scaling_Diffusion_AP_YF_follow-up,0.000102715465
power_frequency_50_Power_Spectrum_Density_ML_YO_baseline,9.948671e-05
mean_distance_AP_YO_follow-up,9.2579576e-05
FRAGIRE04,9.1137204e-05
Spr_SwT_R_follow-up,8.991032e-05
principal_sway_direction_ML_AND_AP_YF_follow-up,8.980009e-05
mean_frequency_ML_AND_AP_YO_baseline,8.6814005e-05
SwingMeanStrideDuration_baseline,8.564966e-05
ACUITEVISUELLE01_SQ003_,8.362879e-05
mean_frequency_AP_YO_follow-up,8.1659986e-05
mean_distance_AP_YF_follow-up,7.3448355e-05
frequency_quotient_Power_Spectrum_Density_ML_YF_baseline,7.1571485e-05
HADS012,6.959216e-05
SF3609_SQ002_,6.958605e-05
FRAGIRE06TEST1_SQ001_SQ002_,6.8707974e-05
FROPCOM0007_SQ010_,6.830032e-05
FROPCOM0006_S2_,6.415664e-05
zero_crossing_SPD_ML_YF_follow-up,6.292132e-05
power_frequency_50_Power_Spectrum_Density_AP_YF_follow-up,6.239455e-05
SF3603_SQ009_,6.211464e-05
Sym_HRaAP_LB_follow-up,6.0187962e-05
Ste_FFTqgCC_LB_baseline,5.7682646e-05
ICOPE004,5.1854993e-05
HADS005,5.0066872e-05
FROPCOM0022,4.9690345e-05
FROPCOM0007_SQ003_,4.9439743e-05
SCORE SAPAS DE MORAN,4.8175152e-05
long_time_scaling_Diffusion_AP_YF_follow-up,4.679377e-05
Ste_P2_aAP_LB2_baseline,4.4529686e-05
RoliTronc_baseline,4.2930973e-05
mean_frequency_ML_YO_follow-up,4.21784e-05
short_time_scaling_Diffusion_AP_YF_baseline,3.859047e-05
LFS_ML_AND_AP_YF_follow-up,3.679057e-05
range_ratio_ML_AND_AP_YO_follow-up,3.3412467e-05
MFESCALE000_SQ013_,3.233865e-05
SAPASDEMORAN_SQ007_,2.93901e-05
Chute_4,2.7396072e-05
Smo_Ent_GyrXWaist_follow-up,2.2872988e-05
maximal_distance_AP_YF_follow-up,2.1735403e-05
MMSE03ORIENTATION3_SQ004_,2.0909429e-05
MMSE05ATTETCALCUL_SQ002_,2.0616422e-05
SF3603_SQ002_,1.9161005e-05
SCORE TOTAL STI,1.896567e-05
MMSE03ORIENTATION2_SQ005_,1.8839277e-05
Sta_Att_gAP_follow-up,1.51069235e-05
principal_sway_direction_ML_AND_AP_YO_baseline,1.2952277e-05
MFESCALE000_SQ010_,1.27101985e-05
frequency_quotient_Power_Spectrum_Density_AP_YF_follow-up,1.0727151e-05
energy_content_above_2_Power_Spectrum_Density_AP_YF_follow-up,9.51109e-06
FROPCOM0007_SQ023_,9.300653e-06
frequency_mode_Power_Spectrum_Density_ML_YO_baseline,8.923865e-06
mean_frequency_AP_YF_follow-up,6.685542e-06
Sta_Att_gAP_baseline,3.147669e-07
Spr_SwT_L_follow-up,0.0
Ste_P2_aAP_LB2_follow-up,0.0
Sym_HRaCC_LB_baseline,0.0
Ste_FFTqaML_LB_baseline,0.0
MeanStepDuration_baseline,0.0
Ste_FFTqgML_LB_follow-up,0.0
Sta_RMS_gAP_LB_follow-up,0.0
Sta_RMS_aML_LB_baseline,0.0
Smo_Ent_AccXWaist_baseline,0.0
Sym_HRaAP_LB_baseline,0.0
Sta_Lyap_AccXWaist_baseline,0.0
Spr_SwT_L_baseline,0.0
Stu_turnN_baseline,0.0
FROP COM INTERPRETATION,0.0
STADE FRAGILITE SELON FRAGIRE,0.0
Stu_RMS_aCCF_baseline,0.0
maximal_distance_AP_YO_follow-up,0.0
chute_6_m,0.0
Ste_P2_aCC_LB2_follow-up,0.0
Sym_HRaCC_LB_follow-up,0.0
zero_crossing_SPD_AP_YO_follow-up,0.0
Sym_P1P2_aAP_LB2_baseline,0.0
frequency_mode_Power_Spectrum_Density_ML_YO_follow-up,0.0
frequency_dispersion_Power_Spectrum_Density_ML_YO_follow-up,0.0
frequency_dispersion_Power_Spectrum_Density_ML_YO_baseline,0.0
fractal_dimension_ML_AND_AP_YO_follow-up,0.0
centroid_frequency_Power_Spectrum_Density_AP_YO_follow-up,0.0
centroid_frequency_Power_Spectrum_Density_ML_YO_follow-up,0.0
frequency_mode_Power_Spectrum_Density_AP_YO_baseline,0.0
power_frequency_95_Power_Spectrum_Density_ML_YO_baseline,0.0
energy_content_05_2_Power_Spectrum_Density_AP_YO_follow-up,0.0
Sym_P1P2_aCC_LB2_follow-up,0.0
power_frequency_50_Power_Spectrum_Density_AP_YO_baseline,0.0
mean_frequency_AP_YO_baseline,0.0
zero_crossing_SPD_ML_YO_follow-up,0.0
Syn_ffT_follow-up,0.0
mean_frequency_ML_YO_baseline,0.0
frequency_dispersion_Power_Spectrum_Density_AP_YO_follow-up,0.0
energy_content_above_2_Power_Spectrum_Density_AP_YO_follow-up,0.0
mean_velocity_AP_YO_follow-up,0.0
LFS_ML_AND_AP_YO_baseline,0.0
Variance_Latérale_YF_follow-up,0.0
sway_area_per_second_ML_AND_AP_YO_follow-up,0.0
mean_distance_peak_Sway_Density_YO_follow-up,0.0
Sway_Density_YO_baseline,0.0
Sway_Density_YF_baseline,0.0
Score_YO_follow-up,0.0
Score_YO_baseline,0.0
frequency_quotient_Power_Spectrum_Density_ML_YO_follow-up,0.0
Score_YF_baseline,0.0
short_time_scaling_Diffusion_AP_YO_follow-up,0.0
short_time_scaling_Diffusion_AP_YO_baseline,0.0
critical_time_Diffusion_AP_YO_follow-up,0.0
short_time_scaling_Diffusion_ML_YO_baseline,0.0
critical_time_Diffusion_ML_YO_baseline,0.0
short_time_scaling_Diffusion_ML_YO_follow-up,0.0
SF3605_SQ003_,0.0
mean_value_ML_YO_follow-up,0.0
FROPCOM0007_SQ013_,0.0
FROPCOM0007_SQ008_,0.0
FROPCOM0007_SQ006_,0.0
FROPCOM0007_SQ005_,0.0
FROPCOM0007_SQ004_,0.0
FROPCOM0007_SQ002_,0.0
FROPCOM0006 - COTATION QUESTION,0.0
FROPCOM0006_S7_,0.0
SOUS SCOPE FROPCOM History of Falls,0.0
Interpretation CODEX,0.0
VINICODEX0004_SQ010_INTERPRETATION_CODEX,0.0
VINICODEX0004_SQ008_,0.0
VINICODEX0004_SQ007_,0.0
VINICODEX003,0.0
SOUS SCORE CODES Cotation du test de horloge,0.0
VINICODEX002_SQ004_,0.0
VINICODEX002_SQ003_,0.0
VINICODEX002_SQ001_,0.0
VINICODEX001,0.0
ICOPE006 Trouble psychologique,0.0
FROPCOM0007_SQ009_,0.0
FROPCOM0007_SQ014_,0.0
ICOPE006_SQ001_,0.0
FROPCOM0007_SQ018_,0.0
EXAMCLIN022,0.0
FROPCOM0028,0.0
FROPCOM0026_SQ002_,0.0
FROPCOM0026_SQ005_,0.0
FROPCOM0024,0.0
FROPCOM0023,0.0
FROPCOM0021,0.0
FROPCOM0020,0.0
FROPCOM0017 - COTATION QUESTION,0.0
FROPCOM0013,0.0
FROPCOM0012 - COTATION QUESTION,0.0
FROPCOM0012_SQ002_,0.0
FROPCOM0012_SQ001_,0.0
FROPCOM0009,0.0
FROPCOM0008_SQ002_,0.0
FROPCOM0007_SQ024_,0.0
FROPCOM0007_SQ021_,0.0
FROPCOM0007_SQ020_,0.0
FROPCOM0007_SQ019_,0.0
ICOPE006_SQ002_,0.0
ICOPE05 TROUBLE AUDITIF,0.0
SPPB1 - COTATION,0.0
MMSE06LANGAGE2_SQ002_,0.0
MMSE06LANGAGE1_SQ001_,0.0
MMSE06RAPPEL_SQ003_,0.0
MMSE05ATTETCALCUL_SQ004_,0.0
MMSE05ATTETCALCUL_SQ003_,0.0
MMSE04APPRENTISSAGE_SQ001_,0.0
MMSE03ORIENTATION3_SQ005_,0.0
MMSE03ORIENTATION3_SQ003_,0.0
MMSE03ORIENTATION3_SQ002_,0.0
MMSE03ORIENTATION3_SQ001_,0.0
MMSE03ORIENTATION2_SQ004_,0.0
MMSE03ORIENTATION2_SQ003_,0.0
MMSE03ORIENTATION2_SQ002_,0.0
MMSE03ORIENTATION2_SQ001_,0.0
HHIE02 SCORE INTERPRETATION_1_normal_3_pathologique_,0.0
VINCQ06CONSPATIENT,0.0
VINCQ01NOTEINFO,0.0
Nombre_de_chutes_suivi_mensuel_pendant_6_mois,0.0
Chute_6,0.0
Chute_5,0.0
MMSE06LANGAGE1_SQ002_,0.0
MMSE06LANGAGE2_SQ003_,0.0
ICOPE0051_SQ002_,0.0
Interpretation score MMSE,0.0
ICOPE0051_SQ001_,0.0
ICOPE003_SQ003_,0.0
ICOPE003_SQ002_,0.0
ICOPE001,0.0
Patient bénéficiant de Lunettes de vue,0.0
ACUITEVISUELLE3_SQ004_,0.0
ACUITEVISUELLE3_SQ001_,0.0
MNA INTERPRETATION,0.0
MNAEVALGLOBALEQ,0.0
MNAEVALGLOBALEN,0.0
MNAEVALGLOBALEL,0.0
MNAEVALGLOBALEJ,0.0
MNAEVALGLOBALEG,0.0
Interpretation score MNA depistage,0.0
MNADEPISTAGESCORE,0.0
MNADEPISTAGEE,0.0
MNADEPISTAGED,0.0
MNADEPISTAGEC,0.0
MNADEPISTAGEB,0.0
SPPB1,0.0
SPPB04,0.0
long_time_scaling_Diffusion_AP_YF_baseline,0.0
SF36-34,0.0
SF36-31,0.0
SF3609_SQ004_,0.0
S36-25,0.0
SF3609_SQ003_,0.0
SF36-24,0.0
SF3609_SQ001_,0.0
SF3606,0.0
Chute_2,0.0
SF3605_SQ002_,0.0
SF3605_SQ001_,0.0
SF3604_SQ002_,0.0
SF3604_SQ001_,0.0
SF3603_SQ010_,0.0
SF3603_SQ007_,0.0
SF3603_SQ005_,0.0
SF3603_SQ004_,0.0
SF3602,0.0
SF3601,0.0
FRAGIRE17,0.0
SF3610,0.0
SF3611_SQ003_,0.0
FRAGIRE14,0.0
SF3611_SQ004_,0.0
critical_displacement_Diffusion_AP_YF_follow-up,0.0
critical_time_Diffusion_AP_YF_follow-up,0.0
long_time_diffusion_Diffusion_AP_YF_follow-up,0.0
short_time_scaling_Diffusion_ML_YF_follow-up,0.0
centroid_frequency_Power_Spectrum_Density_AP_YF_follow-up,0.0
frequency_mode_Power_Spectrum_Density_ML_YF_follow-up,0.0
power_frequency_95_Power_Spectrum_Density_AP_YF_follow-up,0.0
power_frequency_95_Power_Spectrum_Density_AP_YF_baseline,0.0
power_frequency_95_Power_Spectrum_Density_ML_YF_baseline,0.0
power_frequency_50_Power_Spectrum_Density_AP_YF_baseline,0.0
power_frequency_50_Power_Spectrum_Density_ML_YF_follow-up,0.0
total_power_Power_Spectrum_Density_AP_YF_follow-up,0.0
mean_distance_peak_Sway_Density_YF_follow-up,0.0
zero_crossing_SPD_AP_YF_follow-up,0.0
zero_crossing_SPD_AP_YF_baseline,0.0
range_ratio_ML_AND_AP_YF_follow-up,0.0
maximal_distance_ML_YF_follow-up,0.0
SF36-Role limitations due to emotional problems,0.0
SF36-36,0.0
FRAGIRE15,0.0
FRAGIRE13,0.0
SPPB09 - COTATION,0.0
HADS003,0.0
PRECARITE SCORE EPICE,0.0
EPICE000_SQ011_,0.0
EPICE000_SQ010_,0.0
EPICE000_SQ009_,0.0
EPICE000_SQ008_,0.0
EPICE000_SQ005_,0.0
EPICE000_SQ004_,0.0
EPICE000_SQ003_,0.0
EPICE000_SQ001_,0.0
MFESCALE Dimension activites d interieur items_1_9,0.0
MFESCALE000_SQ014_,0.0
MFESCALE000_SQ012_,0.0
MFESCALE000_SQ009_,0.0
MFESCALE000_SQ008_,0.0
MFESCALE000_SQ005_,0.0
MFESCALE000_SQ004_,0.0
MFESCALE000_SQ003_,0.0
MFESCALE000_SQ002_,0.0
ICOPE LOCOMOTION LEVER DE CHAISE NEGATIF,0.0
HADS002,0.0
HADS008,0.0
FRAGIRE12,0.0
HADS009,0.0
FRAGIRE11,0.0
FRAGIRE07,0.0
FRAGIRE06TEST1_SQ001_SQ003_,0.0
FRAGIRE06TEST1_SQ001_SQ001_,0.0
FRAGIRE06,0.0
FRAGIRE05 CALCUL,0.0
FRAGIRE04 CALCUL,0.0
SAPAS DE MORAN TROUBLE DE LA PERSONNALITE,0.0
SAPASDEMORAN_SQ008_,0.0
SAPASDEMORAN_SQ005_,0.0
SAPASDEMORAN_SQ004_,0.0
SAPASDEMORAN_SQ003_,0.0
SAPASDEMORAN_SQ002_,0.0
SAPASDEMORAN_SQ001_,0.0
HADS TOTAL D Pathologique_sup_ou_egal_11,0.0
HADS TOTAL A Pathologique_sup_ou_egal_11,0.0
HADS014,0.0
HADS013,0.0
HADS010,0.0
chute_12_m,0.0
