feature,importance
Smo_Ent_AccZWaist_follow-up,0.003536009
Sta_Lyap_GyrYWaist_follow-up,0.003524018
critical_time_Diffusion_AP_YF_baseline,0.0035135355
Smo_Ent_AccXWaist_baseline,0.0034175776
frequency_dispersion_Power_Spectrum_Density_ML_YO_follow-up,0.0034015714
MMSE06LANGAGE1_SQ003_,0.0033260412
SF3611_SQ002_,0.0032269447
mean_distance_ML_YF_follow-up,0.0031897675
Sta_ROM_lML_baseline,0.0030792542
SF36-Social functioning,0.0030616957
Sta_Lyap_AccXWaist_baseline,0.0030192293
short_time_scaling_Diffusion_AP_YF_follow-up,0.0030154958
Sta_Att_aML_follow-up,0.0030094564
MMSE08SCORETOTAL,0.002989724
S36-Energy_fatigue,0.0029726974
Sta_Lyap_AccXWaist_follow-up,0.002958841
Sta_Lyap_GyrXWaist_follow-up,0.0029430876
zero_crossing_SPD_ML_YO_follow-up,0.0028880402
Spr_SwT_R_follow-up,0.0028296297
mean_distance_AP_YO_follow-up,0.0027576324
MMSE07PRAXIES_SQ001_,0.0026884302
Sta_Lyap_AccYWaist_follow-up,0.002661833
SF3601,0.0026124462
Score_YF_baseline,0.0026031637
MFESCALE000_SQ012_,0.0024608583
coefficient_sway_direction_ML_AND_AP_YF_baseline,0.002420456
long_time_scaling_Diffusion_AP_YO_follow-up,0.0024201851
mean_frequency_AP_YO_baseline,0.0024143355
mean_velocity_ML_YF_follow-up,0.0024098055
HHIE01_SQ005_,0.0023564198
zero_crossing_SPD_ML_YF_follow-up,0.0023298464
Ste_cvSwT_R_baseline,0.0023190677
mean_value_AP_YO_baseline,0.0022920675
power_frequency_95_Power_Spectrum_Density_ML_YF_baseline,0.0022770923
SF3610,0.0022737666
frequency_mode_Power_Spectrum_Density_ML_YF_baseline,0.0022712436
mean_peak_Sway_Density_YF_baseline,0.0022655085
power_frequency_50_Power_Spectrum_Density_AP_YO_follow-up,0.0022584586
SF36-Role limitations due to emotional problems,0.0022190034
HADS005,0.0021806092
HADS008,0.0021761323
mean_peak_Sway_Density_YO_baseline,0.0021694978
Age a l inclusion,0.0021340023
Stu_RMS_aAPF_baseline,0.002112633
short_time_scaling_Diffusion_AP_YF_baseline,0.0021124529
Sym_P1P2_aAP_LB2_baseline,0.0021107872
Sta_Lyap_AccZWaist_baseline,0.0020431452
Smo_Ent_GyrZWaist_baseline,0.0020238399
FRAGIRE08,0.0020157374
mean_value_ML_YF_baseline,0.0020090046
mean_distance_AP_YF_follow-up,0.002000909
SPPB_06_07_Variation_Vitesse_Absolue,0.0019965922
Stu_RMS_aCCF_baseline,0.0019880745
frequency_dispersion_Power_Spectrum_Density_AP_YO_baseline,0.001982732
ACUITEVISUELLE01_SQ001_,0.0019274412
HHIE01_SQ002_,0.0019186481
BMI,0.0018600154
frequency_mode_Power_Spectrum_Density_AP_YF_baseline,0.0018555988
ICOPE0052,0.0018420136
FROPCOM0006_S4_,0.0018409293
Ste_FFTqaCC_LB_baseline,0.0018361978
FROPCOM0016,0.0018174024
power_frequency_95_Power_Spectrum_Density_AP_YO_baseline,0.0017741683
Sym_P1P2_aAP_LB2_follow-up,0.0017716985
Smo_Ent_AccYWaist_baseline,0.0017597955
SPPB04,0.0017422497
frequency_dispersion_Power_Spectrum_Density_ML_YF_baseline,0.001681977
frequency_dispersion_Power_Spectrum_Density_AP_YF_baseline,0.0016555699
MNAEVALGLOBALESCORE,0.0016552322
Smo_ROM_anML_follow-up,0.0016460612
Spr_SwT_L_follow-up,0.0016312171
mean_frequency_AP_YO_follow-up,0.0015945012
FROPCOM0014,0.0015711237
mean_value_ML_YF_follow-up,0.0015555915
power_frequency_50_Power_Spectrum_Density_AP_YF_follow-up,0.0015474462
MFESCALE000_SQ004_,0.0015458071
MMSE06LANGAGE2_SQ001_,0.0015383973
MeanStepDuration_follow-up,0.0015345432
MNASCORETOTAL,0.0015340501
VINCQ08,0.0015279676
SF3609_SQ004_,0.0015264273
frequency_mode_Power_Spectrum_Density_AP_YO_baseline,0.0015142016
Sta_RMS_aML_LB_follow-up,0.001508395
Sexe,0.0014520888
FRAGIRE CALCUL PONDERATION,0.0014474865
power_frequency_95_Power_Spectrum_Density_AP_YF_baseline,0.0014401686
FROPCOM0027,0.0014205419
HHIE01_SQ001_,0.001405204
MNAEVALGLOBALEK,0.0013946582
Chute_2,0.0013839456
FRAGIRE09,0.0013803572
FROPCOM0006_S3_,0.0013679307
ICOPE004,0.0013675665
FROPCOM0002,0.0013613091
coefficient_sway_direction_ML_AND_AP_YF_follow-up,0.001345284
Ste_FFTqgCC_LB_follow-up,0.0013173112
HHIE01_SQ008_,0.0012994332
power_frequency_50_Power_Spectrum_Density_AP_YF_baseline,0.0012982788
EXAMCLIN01_SQ003_SQ001_,0.0012972408
SF36-24,0.0012827531
FROPCOM0023,0.0012816831
range_ratio_ML_AND_AP_YF_follow-up,0.0012811227
principal_sway_direction_ML_AND_AP_YO_follow-up,0.0012734226
EXAMCLIN023,0.001257776
mean_distance_ML_YO_follow-up,0.0012537295
SF3609_SQ006_,0.0012533708
MNADEPISTAGEA,0.0012343244
frequency_quotient_Power_Spectrum_Density_AP_YF_baseline,0.0012329947
FRAGIRE05,0.0012232254
fractal_dimension_ML_AND_AP_YO_baseline,0.0012084702
Patient bénéficiant de Lunettes de vue,0.00119244
SAPASDEMORAN_SQ007_,0.0011901173
rightHandV1_baseline,0.0011859376
Smo_Ent_GyrXWaist_follow-up,0.0011663458
mean_frequency_ML_YF_baseline,0.0011590356
MeanStepDuration_baseline,0.0011584347
short_time_scaling_Diffusion_ML_YF_follow-up,0.0011463154
ACUITEVISUELLE3_SQ002_,0.0011343108
mean_frequency_ML_YO_follow-up,0.0011337397
Sym_HRaCC_LB_baseline,0.0011270649
frequency_quotient_Power_Spectrum_Density_ML_YF_follow-up,0.0011164818
frequency_dispersion_Power_Spectrum_Density_ML_YO_baseline,0.0011084207
HHIE01_SQ010_,0.0011055926
energy_content_above_2_Power_Spectrum_Density_AP_YF_follow-up,0.0011009222
frequency_dispersion_Power_Spectrum_Density_AP_YF_follow-up,0.0010825666
HADS014,0.0010793975
FROPCOM0007 - COTATION QUESTION,0.0010565387
VINICODEX0004_SQ009_,0.0010315072
SCORE ICOPE STEP1 REPERAGE GLOBAL,0.0010248453
mean_distance_peak_Sway_Density_YF_follow-up,0.0009999851
FROPCOM0012_SQ001_,0.000972307
Sta_Att_aML_baseline,0.0009654374
Spr_SwT_R_baseline,0.0009636857
frequency_quotient_Power_Spectrum_Density_ML_YO_follow-up,0.00094708346
Variance_Latérale_YF_follow-up,0.00093880866
Ste_FFTqgML_LB_follow-up,0.00092917157
FROPCOM0007_SQ022_,0.0008952014
HHIE02,0.0008950963
frequency_mode_Power_Spectrum_Density_AP_YO_follow-up,0.00087251014
SF36-Emotional well-being,0.0008626661
frequency_quotient_Power_Spectrum_Density_ML_YF_baseline,0.0008442051
energy_content_above_2_Power_Spectrum_Density_AP_YO_follow-up,0.0008438265
EXAMCLIN01_SQ001_SQ001_,0.00084088324
long_time_scaling_Diffusion_ML_YF_follow-up,0.00082975253
mean_velocity_AP_YO_follow-up,0.00081948994
MFESCALE000_SQ007_,0.0008114156
SF3605_SQ001_,0.0008097912
energy_content_below_05_Power_Spectrum_Density_AP_YF_follow-up,0.00080807705
maximal_distance_AP_YF_follow-up,0.00079734967
rightHandV1_follow-up,0.0007959845
Sta_Att_gML_baseline,0.0007955533
MFESCALE000_SQ002_,0.0007920605
SF3609_SQ003_,0.0007593036
Ste_cvT_baseline,0.0007584271
FROPCOM0006_S8_,0.00074031646
fractal_dimension_ML_AND_AP_YF_baseline,0.00072861987
long_time_scaling_Diffusion_AP_YO_baseline,0.00072692847
Sta_Lyap_AccZWaist_follow-up,0.00072481704
MMSE06LANGAGE4_SQ001_,0.00071923074
MNAEVALGLOBALEO,0.0006994171
VINICODEX002_SQ003_,0.00068600976
Sta_Lyap_GyrZWaist_baseline,0.0006796577
FROPCOM0006_S1_,0.0006660742
FROPCOM0007_SQ004_,0.00066272344
frequency_mode_Power_Spectrum_Density_AP_YF_follow-up,0.00065877003
ACUITEVISUELLE01_SQ002_,0.0006535578
critical_time_Diffusion_AP_YF_follow-up,0.0006524449
short_time_scaling_Diffusion_ML_YO_baseline,0.00064707047
leftHandV2_baseline,0.00064481254
Sta_ROM_lML_follow-up,0.0006428189
power_frequency_50_Power_Spectrum_Density_AP_YO_baseline,0.0006346145
FROPCOM0007_SQ020_,0.0006288994
EXAMCLIN022,0.00062759157
SF36-28,0.0006237166
Smo_Ent_AccXWaist_follow-up,0.0006157418
FRAGIRE10,0.0006109209
FROPCOM0028,0.00060450716
FROPCOM0026_SQ004_,0.0005967712
long_time_scaling_Diffusion_ML_YO_baseline,0.00058751565
Ste_FFTqgAP_LB_baseline,0.00057836866
SF36-31,0.0005653575
FORCEPREHENSION,0.0005591506
HHIE01_SQ006_,0.00055898883
rightHandV2_follow-up,0.0005571226
long_time_scaling_Diffusion_AP_YF_baseline,0.00055327744
ICOPE003_SQ003_,0.0005512595
Ste_FFTqaCC_LB_follow-up,0.0005133653
mean_frequency_ML_AND_AP_YO_baseline,0.00049866736
maximal_distance_ML_YO_follow-up,0.00049306505
HHIE01_SQ007_,0.0004800241
MNADEPISTAGEF,0.0004693622
zero_crossing_SPD_AP_YF_baseline,0.0004680283
ICOPE006_SQ001_,0.00046595378
Chute_1,0.0004411113
mean_frequency_ML_YO_baseline,0.00043704268
Chute_6,0.00043569025
frequency_mode_Power_Spectrum_Density_ML_YO_follow-up,0.000432755
Ste_P2_aCC_LB2_follow-up,0.00042796036
SF3609_SQ009_,0.00042439756
LFS_ML_AND_AP_YO_baseline,0.00041944516
FRAGIRE06TEST1_SQ001_SQ001_,0.0004139138
centroid_frequency_Power_Spectrum_Density_AP_YF_follow-up,0.00039619728
Score_YO_follow-up,0.00039221253
rightHandV2_baseline,0.00039183992
ICOPE006_SQ002_,0.0003797772
mean_frequency_AP_YF_baseline,0.0003561597
mean_value_AP_YF_follow-up,0.00034979556
VINICODEX0004_SQ006_,0.00033086143
MFESCALE000_SQ006_,0.0003045814
Sym_HRaAP_LB_baseline,0.00030435767
Ste_FFTqaML_LB_baseline,0.000292333
FROPCOM0007_SQ016_,0.0002885474
Sta_Att_gCC_baseline,0.00028768153
ACUITEVISUELLE3_SQ001_,0.00028679235
Spr_SwT_L_baseline,0.00027575
MMSE03ORIENTATION3_SQ005_,0.0002690517
mean_distance_peak_Sway_Density_YO_follow-up,0.00026007407
MMSE05ATTETCALCUL_SQ002_,0.00025922598
FROPCOM0006_S7_,0.00025838474
MNAEVALGLOBALEJ,0.00023794748
maximal_distance_AP_YO_follow-up,0.0002323164
long_time_diffusion_Diffusion_AP_YO_follow-up,0.0002263569
zero_crossing_SPD_AP_YF_follow-up,0.0002229923
power_frequency_95_Power_Spectrum_Density_ML_YO_follow-up,0.0002197257
centroid_frequency_Power_Spectrum_Density_ML_YF_baseline,0.00021731472
FROPCOM0007_SQ003_,0.000210604
SCORE FROP COM SCREEN,0.00020470408
mean_velocity_AP_YF_follow-up,0.00019263286
MFESCALE000_SQ005_,0.00019197982
VINICODEX002_SQ002_,0.00019041829
FROPCOM0006 - COTATION QUESTION,0.00018791543
Ste_P2_aCC_LB2_baseline,0.00018546009
Smo_Ent_AccYWaist_follow-up,0.00018153686
FROPCOM0021,0.00017967212
FROPCOM0007_SQ021_,0.00017917417
Smo_Ent_GyrYWaist_baseline,0.00017395403
SCORE SAPAS DE MORAN,0.00016364177
SF3602,0.00016293992
EPICE000_SQ003_,0.00016251778
SAPASDEMORAN_SQ004_,0.0001588517
AvgSpeed_baseline,0.00015222558
Smo_Ent_GyrXWaist_baseline,0.00014611459
long_time_scaling_Diffusion_ML_YO_follow-up,0.00014206124
sway_area_per_second_ML_AND_AP_YO_follow-up,0.00014171479
FRAGIRE06TEST1_SQ001_SQ003_,0.00013981413
SwingMeanStrideDuration_follow-up,0.00013680973
Ste_cvT_follow-up,0.000133088
ICOPE001,0.00013148123
EPICE000_SQ001_,0.00013135528
Sta_Lyap_AccYWaist_baseline,0.00013094909
mean_frequency_AP_YF_follow-up,0.0001275394
Ste_cvSwT_L_follow-up,0.00011732381
MMSE06LANGAGE3_SQ001_,0.00011588
MFESCALE Dimension activites d interieur items_1_9,0.00011494148
MMSE06RAPPEL_SQ001_,0.00011146831
MFESCALE000_SQ001_,0.00011141629
Sta_Lyap_GyrZWaist_follow-up,0.00010929544
LFS_ML_AND_AP_YF_follow-up,0.000107477
short_time_scaling_Diffusion_AP_YO_follow-up,0.000107113854
SF3603_SQ006_,0.000105853425
MMSE03ORIENTATION3_SQ003_,0.00010550891
HADS TOTAL A,0.00010281256
HADS007,0.000100871504
FROPCOM0007_SQ009_,0.00010065931
FROPCOM0006_S5_,0.00010044572
principal_sway_direction_ML_AND_AP_YF_baseline,9.9339566e-05
zero_crossing_SPD_ML_YO_baseline,9.4849434e-05
MFESCALE000_SQ008_,9.4388306e-05
centroid_frequency_Power_Spectrum_Density_ML_YO_follow-up,8.8230925e-05
FROPCOM0007_SQ012_,8.81297e-05
Ste_FFTqaAP_LB_baseline,8.7458946e-05
FROPCOM0007_SQ011_,8.5633445e-05
SF3611_SQ004_,8.017515e-05
Ste_FFTqgML_LB_baseline,7.884389e-05
FROPCOM0025,7.739104e-05
MNAEVALGLOBALEM,7.680578e-05
power_frequency_95_Power_Spectrum_Density_ML_YF_follow-up,7.219398e-05
HHIE01_SQ003_,7.1988085e-05
FROPCOM0005,7.1153525e-05
MNAEVALGLOBALEQ,6.944772e-05
HADS001,6.873025e-05
Spr_UtrT_follow-up,6.718749e-05
MMSE05ATTETCALCUL_SQ001_,6.701234e-05
MFESCALE000_SQ009_,6.477632e-05
short_time_scaling_Diffusion_AP_YO_baseline,6.121637e-05
EPICE000_SQ008_,5.5555643e-05
Sta_RMS_gAP_LB_baseline,5.3642732e-05
frequency_mode_Power_Spectrum_Density_ML_YO_baseline,5.352572e-05
SPPB7,5.1989948e-05
centroid_frequency_Power_Spectrum_Density_ML_YF_follow-up,5.0911756e-05
Syn_ffT_baseline,4.9414542e-05
ACUITEVISUELLE01_SQ003_,4.750459e-05
power_frequency_50_Power_Spectrum_Density_ML_YO_baseline,4.645866e-05
centroid_frequency_Power_Spectrum_Density_AP_YO_follow-up,4.46317e-05
MMSE03ORIENTATION2_SQ003_,4.4609496e-05
VINICODEX0004_SQ010_,4.3852204e-05
MMSE03ORIENTATION3_SQ001_,4.0843486e-05
HADS006,3.9691036e-05
FRAGIRE06TEST1_SQ001_SQ002_,3.738842e-05
frequency_quotient_Power_Spectrum_Density_ML_YO_baseline,3.6783895e-05
MFESCALE000_SQ010_,3.5758596e-05
long_time_scaling_Diffusion_ML_YF_baseline,3.5194833e-05
FRAGIRE07,3.4854987e-05
FROPCOM0007_SQ017_,3.0593626e-05
Smo_ROM_anML_baseline,2.916421e-05
Chute_3,2.6949678e-05
energy_content_05_2_Power_Spectrum_Density_AP_YO_follow-up,2.6688012e-05
Nombre_de_chutes_suivi_mensuel_pendant_6_mois,2.3897703e-05
Interpretation CODEX,2.3560464e-05
Sta_Att_gML_follow-up,2.3285722e-05
SF3609_SQ008_,2.2044678e-05
FROPCOM0007_SQ006_,2.147093e-05
EPICE000_SQ004_,2.1180622e-05
SF3609_SQ002_,2.0821491e-05
CycleVariability_baseline,1.947596e-05
FRAGIRE05 CALCUL,1.8856597e-05
FROPCOM0007_SQ010_,1.826121e-05
FROPCOM0018,1.8082306e-05
Stu_turnN_follow-up,1.745793e-05
SAPASDEMORAN_SQ001_,1.7426277e-05
SCORE TOTAL STI,1.6458685e-05
MMSE03ORIENTATION3_SQ004_,1.3338739e-05
Chute_4,1.3307549e-05
SPPB02,1.2741274e-05
FROPCOM0007_SQ014_,1.0341284e-05
critical_time_Diffusion_ML_YF_baseline,6.15322e-06
MMSE05ATTETCALCUL_SQ005_,6.032704e-06
SF3607,5.729118e-06
MNADEPISTAGED,4.2020324e-06
mean_peak_Sway_Density_YF_follow-up,1.8546847e-06
FRAGIRE01_SQ001_,1.780646e-06
Smo_Ent_GyrZWaist_follow-up,8.609384e-07
ICOPE003_SQ002_,5.47603e-07
Sym_P1P2_aCC_LB2_baseline,1.0245028e-07
Stu_turnN_baseline,0.0
Smo_Ent_GyrYWaist_follow-up,0.0
frequency_quotient_Power_Spectrum_Density_AP_YO_follow-up,0.0
centroid_frequency_Power_Spectrum_Density_ML_YO_baseline,0.0
FROP COM INTERPRETATION,0.0
STADE FRAGILITE SELON FRAGIRE,0.0
Ste_FFTqgCC_LB_baseline,0.0
Score_YF_follow-up,0.0
chute_6_m,0.0
Spr_UtrT_baseline,0.0
Ste_FFTqaML_LB_follow-up,0.0
Sta_RMS_aML_LB_baseline,0.0
Syn_ffT_follow-up,0.0
SF3605_SQ002_,0.0
power_frequency_95_Power_Spectrum_Density_AP_YO_follow-up,0.0
VINICODEX0004_SQ010_INTERPRETATION_CODEX,0.0
FROPCOM0007_SQ008_,0.0
FROPCOM0007_SQ005_,0.0
FROPCOM0007_SQ002_,0.0
FROPCOM0006_S2_,0.0
SOUS SCOPE FROPCOM History of Falls,0.0
FROPCOM0001,0.0
VINICODEX0004_SQ008_,0.0
FROPCOM0007_SQ013_,0.0
VINICODEX0004_SQ007_,0.0
VINICODEX003,0.0
SOUS SCORE CODES Cotation du test de horloge,0.0
VINICODEX002_SQ004_,0.0
VINICODEX002_SQ001_,0.0
VINICODEX001,0.0
FROPCOM0007_SQ023_,0.0
FROPCOM0007_SQ015_,0.0
ICOPE0041,0.0
FROPCOM0017,0.0
FROPCOM0026_SQ005_,0.0
FROPCOM0024,0.0
FROPCOM0022,0.0
FROPCOM0020,0.0
FROPCOM0019,0.0
FROPCOM0017 - COTATION QUESTION,0.0
FROPCOM0012 - COTATION QUESTION,0.0
FROPCOM0007_SQ018_,0.0
FROPCOM0012_SQ002_,0.0
FROPCOM0010,0.0
FROPCOM0009,0.0
FROPCOM0008_SQ002_,0.0
FROPCOM0007_SQ024_,0.0
FROPCOM0007_SQ019_,0.0
ICOPE006 Trouble psychologique,0.0
ICOPE05 TROUBLE AUDITIF,0.0
power_frequency_95_Power_Spectrum_Density_ML_YO_baseline,0.0
MMSE03ORIENTATION2_SQ005_,0.0
MMSE06LANGAGE1_SQ001_,0.0
MMSE06RAPPEL_SQ003_,0.0
MMSE06RAPPEL_SQ002_,0.0
MMSE05ATTETCALCUL_SQ003_,0.0
MMSE04APPRENTISSAGE_SQ001_,0.0
MMSE03ORIENTATION3_SQ002_,0.0
MMSE03ORIENTATION2_SQ004_,0.0
MMSE06LANGAGE2_SQ002_,0.0
MMSE03ORIENTATION2_SQ002_,0.0
MMSE03ORIENTATION2_SQ001_,0.0
HHIE02 SCORE INTERPRETATION_1_normal_3_pathologique_,0.0
VINCQ06CONSPATIENT,0.0
VINCQ01NOTEINFO,0.0
Chute_5,0.0
MMSE06LANGAGE1_SQ002_,0.0
MMSE06LANGAGE2_SQ003_,0.0
ICOPE0051_SQ002_,0.0
MNAEVALGLOBALEN,0.0
ICOPE0051_SQ001_,0.0
ACUITEVISUELLE3_SQ005_,0.0
ACUITEVISUELLE3_SQ004_,0.0
ACUITEVISUELLE3_SQ003_,0.0
MNA INTERPRETATION,0.0
MNAEVALGLOBALER,0.0
MNAEVALGLOBALEL,0.0
Interpretation score MMSE,0.0
MNAEVALGLOBALEH,0.0
MNAEVALGLOBALEG,0.0
Interpretation score MNA depistage,0.0
MNADEPISTAGEE,0.0
MNADEPISTAGEC,0.0
MNADEPISTAGEB,0.0
FROPCOM0026_SQ002_,0.0
SPPB1,0.0
SPPB1 - COTATION,0.0
SF3603_SQ009_,0.0
SF3605_SQ003_,0.0
SF3604_SQ004_,0.0
SF3604_SQ003_,0.0
SF3604_SQ002_,0.0
SF3604_SQ001_,0.0
SF3603_SQ010_,0.0
SF3603_SQ008_,0.0
SF3609_SQ001_,0.0
SF3603_SQ007_,0.0
SF3603_SQ005_,0.0
SF3603_SQ004_,0.0
SF3603_SQ003_,0.0
SF3603_SQ001_,0.0
FRAGIRE15,0.0
SF3606,0.0
S36-25,0.0
SPPB07 - COTATION,0.0
frequency_quotient_Power_Spectrum_Density_AP_YF_follow-up,0.0
power_frequency_50_Power_Spectrum_Density_ML_YO_follow-up,0.0
zero_crossing_SPD_AP_YO_follow-up,0.0
mean_velocity_ML_YO_follow-up,0.0
coefficient_sway_direction_ML_AND_AP_YO_follow-up,0.0
critical_displacement_Diffusion_AP_YF_follow-up,0.0
short_time_scaling_Diffusion_ML_YF_baseline,0.0
centroid_frequency_Power_Spectrum_Density_AP_YF_baseline,0.0
SF3609_SQ007_,0.0
zero_crossing_SPD_ML_YF_baseline,0.0
SF36-Physical functioning,0.0
SF3611_SQ003_,0.0
SF36-34,0.0
SF3611_SQ001_,0.0
SF36-29,0.0
FRAGIRE14,0.0
FRAGIRE13,0.0
FRAGIRE12,0.0
EPICE000_SQ010_,0.0
HADS009,0.0
HADS004,0.0
HADS003,0.0
HADS002,0.0
PRECARITE SCORE EPICE,0.0
EPICE000_SQ011_,0.0
EPICE000_SQ009_,0.0
FRAGIRE11,0.0
EPICE000_SQ006_,0.0
EPICE000_SQ005_,0.0
MFESCALE000_SQ014_,0.0
MFESCALE000_SQ003_,0.0
ICOPE LOCOMOTION LEVER DE CHAISE NEGATIF,0.0
SPPB09 - COTATION,0.0
HADS010,0.0
HADS011,0.0
HADS012,0.0
HADS013,0.0
HADS TOTAL A Pathologique_sup_ou_egal_11,0.0
HADS TOTAL D,0.0
HADS TOTAL D Pathologique_sup_ou_egal_11,0.0
SAPASDEMORAN_SQ002_,0.0
SAPASDEMORAN_SQ003_,0.0
SAPASDEMORAN_SQ005_,0.0
SAPASDEMORAN_SQ008_,0.0
SAPAS DE MORAN TROUBLE DE LA PERSONNALITE,0.0
FRAGIRE02,0.0
FRAGIRE04,0.0
FRAGIRE04 CALCUL,0.0
FRAGIRE06,0.0
FRAGIRE06TEST1_SQ001_SQ004_,0.0
chute_12_m,0.0
