feature,importance
FROPCOM0007_SQ020_,0.0030909678816892195
Sta_Att_gCC_baseline,0.003078564442677848
Sym_P1P2_aAP_LB2_baseline,0.0030658128881959146
SF36-Role limitations due to emotional problems,0.003065024936258689
SwingMeanStrideDuration_follow-up,0.003059395685709512
critical_time_Diffusion_ML_YF_follow-up,0.0030333729804171683
Sym_HRaAP_LB_baseline,0.0030328960253088308
zero_crossing_SPD_AP_YO_baseline,0.0030220184321541597
coefficient_sway_direction_ML_AND_AP_YO_baseline,0.0029995532642074683
sway_area_per_second_ML_AND_AP_YO_follow-up,0.00299604753321301
zero_crossing_SPD_ML_YO_follow-up,0.002991670457334235
Age a l inclusion,0.002986768309285831
coefficient_sway_direction_ML_AND_AP_YF_follow-up,0.0029735912627691526
Ste_cvT_follow-up,0.002971362512193085
power_frequency_50_Power_Spectrum_Density_ML_YO_follow-up,0.002968640467393668
SF36-Pain,0.0029376990512871236
MNASCORETOTAL,0.0029262714535008183
frequency_quotient_Power_Spectrum_Density_ML_YO_follow-up,0.002920601514289972
centroid_frequency_Power_Spectrum_Density_ML_YO_baseline,0.0028990092647237673
Sta_Att_aML_follow-up,0.0028943795600130497
MeanStepDuration_follow-up,0.002861672964600252
short_time_scaling_Diffusion_AP_YF_baseline,0.002845750128689752
critical_time_Diffusion_ML_YF_baseline,0.002833133373670649
Ste_P2_aCC_LB2_baseline,0.002821971612409705
long_time_diffusion_Diffusion_AP_YO_follow-up,0.0028148082250702613
Ste_cvSwT_L_follow-up,0.0028016470256901163
Sta_Lyap_GyrYWaist_baseline,0.0027944341543559774
Sta_ROM_lML_follow-up,0.002790561563759439
Sta_Lyap_AccZWaist_follow-up,0.002778104067499252
MNAEVALGLOBALEK,0.0027766646384655576
long_time_scaling_Diffusion_AP_YO_follow-up,0.002769709739231454
Spr_SwT_R_follow-up,0.002768854244731667
Spr_SwT_L_follow-up,0.002760351111047316
fractal_dimension_ML_AND_AP_YF_follow-up,0.002759884033357804
critical_time_Diffusion_ML_YO_follow-up,0.002739631705657955
Stu_RMS_aCCF_follow-up,0.0027325462198204897
range_ratio_ML_AND_AP_YO_follow-up,0.002723095144101758
LFS_ML_AND_AP_YO_follow-up,0.0027155984965288593
long_time_scaling_Diffusion_AP_YF_follow-up,0.002705472983286153
power_frequency_50_Power_Spectrum_Density_ML_YF_baseline,0.002690099579242047
zero_crossing_SPD_AP_YF_baseline,0.0026782919195417042
Ste_cvSwT_R_baseline,0.0026549578569476837
Ste_cvSwT_L_baseline,0.0026515924810597787
mean_velocity_ML_YO_follow-up,0.0026444668154118746
SF36-Emotional well-being,0.0026431299964653813
Sta_RMS_aML_LB_follow-up,0.002637122730667367
MeanStepDuration_baseline,0.0026305481866287146
Smo_Ent_AccXWaist_baseline,0.0026206154570950673
Smo_ROM_anML_follow-up,0.002607086831395531
Sta_Att_gCC_follow-up,0.002595762038061161
Ste_FFTqgCC_LB_follow-up,0.0025915030489637803
frequency_dispersion_Power_Spectrum_Density_AP_YF_baseline,0.002587516021611655
power_frequency_95_Power_Spectrum_Density_AP_YO_baseline,0.0025673864126515185
Sta_Lyap_AccYWaist_follow-up,0.002565063124187796
principal_sway_direction_ML_AND_AP_YF_follow-up,0.0025427814883968343
fractal_dimension_ML_AND_AP_YO_baseline,0.0025353908948427097
power_frequency_95_Power_Spectrum_Density_ML_YO_follow-up,0.002491501934680107
HHIE01_SQ002_,0.0024910893040289636
energy_content_above_2_Power_Spectrum_Density_AP_YF_follow-up,0.0024868869519474503
frequency_quotient_Power_Spectrum_Density_AP_YF_baseline,0.002482788478192713
Sta_Lyap_AccXWaist_baseline,0.0024786718527250256
mean_velocity_AP_YF_follow-up,0.002477949579914599
Smo_Ent_AccYWaist_baseline,0.002477328611822076
Sta_Lyap_GyrZWaist_follow-up,0.002457093679277388
Smo_Ent_GyrZWaist_follow-up,0.0024519775659761823
FORCEPREHENSION,0.0024364324631412845
MFESCALE000_SQ004_,0.002434384968141241
SF36-Role limitations due to physical health ,0.002430716938832627
Score_YF_follow-up,0.0024303528571589105
Sway_Density_YF_baseline,0.0024284217051449264
centroid_frequency_Power_Spectrum_Density_ML_YF_follow-up,0.002415916289757817
power_frequency_95_Power_Spectrum_Density_ML_YO_baseline,0.0024135343304196367
long_time_scaling_Diffusion_ML_YO_baseline,0.0023893213016967446
Ste_cvT_baseline,0.0023759309283781682
Ste_P2_aCC_LB2_follow-up,0.0023707224347490953
mean_frequency_ML_YO_baseline,0.002366896715870931
frequency_quotient_Power_Spectrum_Density_ML_YF_baseline,0.002360208928953942
SCORE EPICE GLOBAL,0.0023558146869490917
FRAGIRE CALCUL TEST 3 VITMARCH.,0.0023433178197644596
short_time_scaling_Diffusion_ML_YO_baseline,0.0023393039375574883
Ste_FFTqaML_LB_baseline,0.002337371973520446
Ste_FFTqaML_LB_follow-up,0.0023244919824263214
mean_frequency_ML_AND_AP_YO_baseline,0.0023190460323691342
mean_distance_peak_Sway_Density_YF_follow-up,0.002309134069863754
HHIE01_SQ001_,0.002308625522883156
zero_crossing_SPD_ML_YF_follow-up,0.0023085450340303015
FROPCOM0027,0.0023080009486439496
centroid_frequency_Power_Spectrum_Density_ML_YO_follow-up,0.002305610127821986
mean_frequency_AP_YF_baseline,0.002290865914351068
fractal_dimension_ML_AND_AP_YO_follow-up,0.0022898702932854223
BMI,0.002280293960074963
Sta_RMS_gAP_LB_baseline,0.0022721388576430264
principal_sway_direction_ML_AND_AP_YO_follow-up,0.002271646333154736
Ste_FFTqaAP_LB_follow-up,0.0022702788081603183
power_frequency_50_Power_Spectrum_Density_AP_YF_follow-up,0.0022649257891265177
zero_crossing_SPD_ML_YO_baseline,0.0022634951627205644
short_time_scaling_Diffusion_AP_YO_follow-up,0.002260571753003598
critical_time_Diffusion_AP_YF_follow-up,0.0022517154415331196
Ste_FFTqgML_LB_follow-up,0.0022488268020890564
energy_content_below_05_Power_Spectrum_Density_AP_YF_follow-up,0.002243527685566657
Sym_HRaCC_LB_baseline,0.0022431398416326923
Spr_UtrT_follow-up,0.0022395551277053236
MFESCALE000_SQ013_,0.0022372400760231393
mean_frequency_AP_YF_follow-up,0.0022370500239943273
Sta_RMS_aML_LB_baseline,0.0022253662218570266
frequency_dispersion_Power_Spectrum_Density_AP_YO_follow-up,0.002202385774352995
mean_distance_ML_YO_follow-up,0.002196649848305967
frequency_dispersion_Power_Spectrum_Density_ML_YO_follow-up,0.002190341553808014
Smo_Ent_GyrXWaist_baseline,0.002188650788154952
FRAGIRE17,0.002183970082967749
short_time_scaling_Diffusion_ML_YF_baseline,0.002164869252565973
frequency_mode_Power_Spectrum_Density_AP_YF_follow-up,0.0021566606355547134
leftHandV1_baseline,0.00215105687706097
principal_sway_direction_ML_AND_AP_YO_baseline,0.002150118394216624
critical_time_Diffusion_AP_YO_follow-up,0.002135664886354581
coefficient_sway_direction_ML_AND_AP_YO_follow-up,0.0021107436611622014
maximal_distance_AP_YF_follow-up,0.0021042414017780615
FROPCOM0023,0.0020972738239479864
frequency_quotient_Power_Spectrum_Density_AP_YF_follow-up,0.002093656938709787
SPPB9,0.0020895533072657147
frequency_dispersion_Power_Spectrum_Density_AP_YO_baseline,0.002074395818362007
Score_YF_baseline,0.002073601851584309
zero_crossing_SPD_AP_YF_follow-up,0.0020661544830810506
Sta_Lyap_GyrXWaist_follow-up,0.0020638873048312266
zero_crossing_SPD_ML_YF_baseline,0.002056354305229658
energy_content_05_2_Power_Spectrum_Density_AP_YO_follow-up,0.0020509023623393303
frequency_mode_Power_Spectrum_Density_AP_YO_baseline,0.002038151664901766
short_time_scaling_Diffusion_AP_YO_baseline,0.001994545035244164
centroid_frequency_Power_Spectrum_Density_AP_YO_follow-up,0.0019938776104895055
EXAMCLIN01_SQ003_SQ001_,0.0019792910783324245
EXAMCLIN02,0.0019781030119923907
S36-Energy_fatigue,0.001975225605802899
mean_peak_Sway_Density_YO_follow-up,0.0019735242312314055
power_frequency_95_Power_Spectrum_Density_ML_YF_follow-up,0.0019692463357184847
frequency_dispersion_Power_Spectrum_Density_ML_YF_baseline,0.001936996478548219
short_time_scaling_Diffusion_ML_YO_follow-up,0.001919982278958808
Smo_Ent_AccXWaist_follow-up,0.0019031635704756082
short_time_scaling_Diffusion_AP_YF_follow-up,0.0018998151483547664
FROPCOM0013,0.0018974016480724997
power_frequency_95_Power_Spectrum_Density_AP_YF_follow-up,0.0018903112334398668
Ste_FFTqgAP_LB_follow-up,0.0018833797441776903
mean_frequency_AP_YO_follow-up,0.0018820197487633146
power_frequency_50_Power_Spectrum_Density_AP_YO_follow-up,0.0018793677289963412
critical_time_Diffusion_AP_YO_baseline,0.001877763739910826
mean_velocity_AP_YO_follow-up,0.0018745158569083687
frequency_mode_Power_Spectrum_Density_ML_YO_follow-up,0.001874411142799712
Stu_RMS_aAPF_follow-up,0.0018715978034272427
Spr_SwT_R_baseline,0.0018632218448438361
Ste_FFTqgML_LB_baseline,0.001842757491643159
Sta_Att_gML_follow-up,0.0018351522772291427
frequency_dispersion_Power_Spectrum_Density_ML_YO_baseline,0.001819200248642626
Syn_ffT_baseline,0.0018188320790082334
power_frequency_95_Power_Spectrum_Density_AP_YF_baseline,0.0018161705433696004
Smo_Ent_GyrYWaist_baseline,0.0018091223452019489
mean_frequency_ML_YO_follow-up,0.0017912510575987053
frequency_mode_Power_Spectrum_Density_AP_YO_follow-up,0.0017909096606754152
FRAGIRE10,0.0017889385437801838
long_time_scaling_Diffusion_AP_YO_baseline,0.0017853450723705963
LFS_ML_AND_AP_YF_follow-up,0.0017721847936175966
Ste_FFTqaCC_LB_follow-up,0.0017547927877282995
SF36-Social functioning,0.0017529959470593125
CycleVariability_baseline,0.0017525478826838324
MFESCALE Dimension activites d interieur items_1_9,0.0017189300107510214
power_frequency_50_Power_Spectrum_Density_AP_YF_baseline,0.001702071259053742
Ste_FFTqgAP_LB_baseline,0.0016991383139665778
mean_frequency_AP_YO_baseline,0.0016819055346705765
HADS005,0.0016649943577843722
total_power_Power_Spectrum_Density_AP_YF_follow-up,0.0016488895151214034
SCORE TOTAL STI,0.0016468139739136349
maximal_distance_ML_YF_follow-up,0.0016362019985366187
SF3601,0.0016286582912891062
long_time_scaling_Diffusion_ML_YF_follow-up,0.0016246339134195075
long_time_scaling_Diffusion_AP_YF_baseline,0.0016168971095433069
power_frequency_50_Power_Spectrum_Density_ML_YO_baseline,0.001610337759565458
SF3609_SQ005_,0.0016008972452639485
Smo_Ent_GyrYWaist_follow-up,0.0016002856802343427
Sym_P1P2_aCC_LB2_baseline,0.0015878049328898595
Spr_UtrT_baseline,0.0015804108033699454
MNADEPISTAGEA,0.0015787134281669355
MFESCALE000_SQ009_,0.0015633250951365002
long_time_scaling_Diffusion_ML_YO_follow-up,0.0015518517130109035
HHIE02 SCORE INTERPRETATION_1_normal_3_pathologique_,0.0015369078526157297
HHIE01_SQ009_,0.0015361941410164117
MFESCALE Dimension activites d exterieur  items_10_14,0.0015267191016801176
SF3609_SQ009_,0.0015180336794324712
MNAEVALGLOBALEP,0.0015168708242279364
SCORE FROP COM SCREEN,0.0014813216819065276
FRAGIRE05,0.001476492644727346
SF3610,0.0014715669584774347
centroid_frequency_Power_Spectrum_Density_AP_YF_follow-up,0.0014658672325207377
MFESCALE000_SQ005_,0.0014621365141163519
MNAEVALGLOBALESCORE,0.0014354976044379855
FRAGIRE06TEST1_SQ001_SQ001_,0.0014271172310756446
Smo_Ent_AccYWaist_follow-up,0.0014246174940898357
SF3609_SQ001_,0.0014068490150231142
frequency_quotient_Power_Spectrum_Density_AP_YO_follow-up,0.001401915452897843
Smo_Ent_AccZWaist_baseline,0.0013943946562926337
MNAEVALGLOBALEO,0.0013732581076692182
SF36-28,0.0013709544035568264
frequency_quotient_Power_Spectrum_Density_ML_YO_baseline,0.0013623281460666149
FRAGIRE06TEST1_SQ001_SQ003_,0.001347375408211969
rightHandV1_follow-up,0.0013444822163154412
HADS010,0.001332432749475352
SF3602,0.0013307402937529967
frequency_mode_Power_Spectrum_Density_ML_YO_baseline,0.0013295636642973578
SF36-24,0.001306522051470568
Sta_Lyap_AccYWaist_baseline,0.0013034712277943624
Smo_ROM_anML_baseline,0.0013004620436582002
S36-25,0.0012996641994439365
principal_sway_direction_ML_AND_AP_YF_baseline,0.0012722040788732672
SF36-General health,0.0012671033112761246
Ste_FFTqaAP_LB_baseline,0.001255249088848593
FRAGIRE05 CALCUL,0.0012469759648222319
frequency_mode_Power_Spectrum_Density_AP_YF_baseline,0.0012375963309429888
critical_time_Diffusion_ML_YO_baseline,0.0012290419435148482
Smo_Ent_GyrZWaist_baseline,0.0012148056526609312
SF36-31,0.0012007230827284162
FRAGIRE06TEST1_SQ001_SQ004_,0.0011993245510407645
SF36-34,0.0011861811028704566
power_frequency_50_Power_Spectrum_Density_AP_YO_baseline,0.0011681542842915075
FRAGIRE06TEST1_SQ001_SQ002_,0.0011656836336145552
zero_crossing_SPD_AP_YO_follow-up,0.0011573209965761344
HADS TOTAL D,0.0011378060024590376
MMSE08SCORETOTAL,0.0011199038826864133
power_frequency_95_Power_Spectrum_Density_AP_YO_follow-up,0.001100502154516431
FROPCOM0012_SQ001_,0.0010777182724665258
HADS TOTAL A,0.0010669845413165495
STADE FRAGILITE SELON FRAGIRE,0.0010523258951014188
rightHandV2_follow-up,0.0010366282511316933
HADS011,0.0010063057835528644
Syn_ffT_follow-up,0.0010018231001625076
SF3608,0.001001704919293004
SF3609_SQ008_,0.000999694005588658
HADS014,0.0009988936425875915
HHIE01_SQ006_,0.0009969271996756637
SF3609_SQ007_,0.000994393998296588
long_time_scaling_Diffusion_ML_YF_baseline,0.0009913024692469095
SF3609_SQ006_,0.0009813112284651191
Ste_FFTqgCC_LB_baseline,0.000960938265466332
SPPB09 - COTATION,0.0009584195121857557
FROPCOM0014,0.000955522465155468
SF36-29,0.0009462754017407196
FROPCOM0007_SQ018_,0.0009440131344656481
SF3611_SQ002_,0.0009339328701546166
HADS008,0.0009310659717237911
SF3609_SQ003_,0.000928390415447208
SF3609_SQ002_,0.0008672195045175384
MFESCALE000_SQ012_,0.0008612730628017546
MMSE07PRAXIES_SQ001_,0.0008383753163650453
SCORE SAPAS DE MORAN,0.0008257928701086518
MNADEPISTAGESCORE,0.0008068092929793588
HADS002,0.0007925886685327011
HHIE01_SQ005_,0.0007918296147022427
FRAGIRE09,0.0007883161994382542
FRAGIRE12,0.0007747429794562197
SPPB07 - COTATION,0.0007704392841144557
SF3607,0.0007628850348464227
MMSE06LANGAGE2_SQ001_,0.0007618016958378328
MFESCALE000_SQ010_,0.0007505510459155775
HHIE01_SQ003_,0.0007462525009258812
MMSE03ORIENTATION2_SQ004_,0.0007443800728003175
FRAGIRE07,0.0007299181577564614
ICOPE004,0.0007136202748798697
FROPCOM0025,0.0007119648650580808
HHIE01_SQ010_,0.000704945053465984
FROPCOM0007_SQ004_,0.0007035852941519521
MFESCALE000_SQ002_,0.0006762533351414406
SF3603_SQ001_,0.000646118315329104
HHIE01_SQ008_,0.0006337671446669849
FROPCOM0012 - COTATION QUESTION,0.0006304180470077386
MMSE05ATTETCALCUL_SQ005_,0.0006250458675141094
FROPCOM0007_SQ007_,0.0005992945009379365
SAPASDEMORAN_SQ004_,0.0005919209407170692
FROPCOM0007_SQ008_,0.0005894060040650937
HHIE01_SQ007_,0.0005892627068501625
SF3606,0.0005870458594152818
MMSE06RAPPEL_SQ003_,0.0005847477842356219
FROPCOM0007_SQ022_,0.0005796171991289411
FROPCOM0001,0.0005778982798869527
HADS012,0.0005730836023009635
MFESCALE000_SQ014_,0.0005711167692972745
FROPCOM0007_SQ012_,0.0005683597621049716
ICOPE001,0.0005609542028400097
ICOPE LOCOMOTION LEVER DE CHAISE NEGATIF,0.0005515838862329342
MNAEVALGLOBALEL,0.0005512413068266005
MMSE05ATTETCALCUL_SQ003_,0.0005490829188013715
VINCQ08,0.0005428205146941167
HADS006,0.0005424816896565921
SAPASDEMORAN_SQ008_,0.0005423573038208848
FROPCOM0006_S7_,0.000535677131862536
FRAGIRE08,0.0005094009124887689
MFESCALE000_SQ003_,0.0005045007057530539
MFESCALE000_SQ001_,0.0004905356717421809
ICOPE0041,0.0004805671817719706
SF3603_SQ003_,0.00047989344603020025
MNAEVALGLOBALEQ,0.00047227427575579305
MFESCALE000_SQ007_,0.000469946480666324
MNADEPISTAGEF,0.0004688955041884002
SF3603_SQ007_,0.00046686677312939554
ACUITEVISUELLE01_SQ001_,0.00045321692113383185
FRAGIRE04 CALCUL,0.00044730747073191566
SF3609_SQ004_,0.0004389970276564269
HADS013,0.0004369265741252061
MMSE06RAPPEL_SQ001_,0.00042709674998127404
FROPCOM0007_SQ009_,0.00042444706704464755
FRAGIRE04,0.0004226187739420382
EPICE000_SQ001_,0.00040948651027768515
FROPCOM0005,0.0004094759411210711
HADS007,0.00040110231845627564
ICOPE003_SQ003_,0.0004002329024448763
EXAMCLIN022,0.0003916968340021747
FROPCOM0012_SQ002_,0.00038763723782705474
MFESCALE000_SQ006_,0.0003784982900068965
HADS009,0.0003755119286415345
SF3604_SQ003_,0.00037425771152131503
FROPCOM0021,0.00037317230061026244
SF3611_SQ003_,0.0003724111272921239
EXAMCLIN023,0.000371973060568136
FROPCOM0016,0.0003650868193721153
EPICE000_SQ006_,0.0003643509753501857
VINICODEX002_SQ003_,0.0003631742400129595
SF3603_SQ002_,0.00036209827189615884
chute_12_m,0.00036042943023358346
MFESCALE000_SQ008_,0.0003545946165918792
SF3611_SQ001_,0.0003503904293581572
MMSE06LANGAGE4_SQ001_,0.00034572964299075414
SF3603_SQ004_,0.0003396738119932173
FROPCOM0006_S1_,0.0003291014542887065
FRAGIRE13,0.0003277414508098531
SAPAS DE MORAN TROUBLE DE LA PERSONNALITE,0.00032313419711734376
EPICE000_SQ010_,0.00031745448711818704
ICOPE0051_SQ002_,0.0003133096449472239
SAPASDEMORAN_SQ003_,0.0003131820341868268
FROPCOM0002,0.0003101195273374905
SAPASDEMORAN_SQ005_,0.00030872678983731973
MNADEPISTAGED,0.0003079833898231642
FROPCOM0017,0.00030783508432289265
SF3605_SQ002_,0.000305512010081675
ICOPE05 TROUBLE AUDITIF,0.00029950917911721395
FRAGIRE15,0.0002968462737530286
HADS004,0.0002960780917615674
MMSE05ATTETCALCUL_SQ002_,0.00029327628933987576
FRAGIRE11,0.0002898085058518088
FROPCOM0009,0.00028585074771756753
Stu_turnN_baseline,0.00028424597567020606
FROPCOM0007_SQ017_,0.00028250481789454565
MMSE05ATTETCALCUL_SQ001_,0.0002780527527645204
EPICE000_SQ008_,0.0002743173977340736
SF3605_SQ001_,0.00027031023082729695
SOUS SCORE CODES Cotation du test de horloge,0.00026597275737321087
FROPCOM0006 - COTATION QUESTION,0.0002646306306400809
MMSE06LANGAGE3_SQ001_,0.0002638935028301436
ACUITEVISUELLE01_SQ002_,0.0002637279963802466
Interpretation score MNA depistage,0.000255567880209848
SF3603_SQ005_,0.00025411787390406824
FROPCOM0007_SQ016_,0.00025366652778795857
PRECARITE SCORE EPICE,0.00024657314505885565
SF3603_SQ006_,0.00024319287975159588
ACUITEVISUELLE01_SQ003_,0.00023720484861206812
ICOPE006_SQ001_,0.00022379949703125174
FRAGIRE06,0.00021986988939253215
HADS001,0.00021973924899739626
Sexe,0.00021465470823614458
SF3604_SQ002_,0.00021326290947931435
VINICODEX0004_SQ006_,0.0002102768308035922
SPPB02,0.00020405893818700168
ACUITEVISUELLE3_SQ001_,0.00020164545213470072
VINICODEX002_SQ002_,0.00020091634416834168
SF3603_SQ008_,0.0002000473347321575
FROPCOM0026_SQ004_,0.00019062593340940542
Nombre_de_chutes_suivi_mensuel_pendant_6_mois,0.00018584141095243718
ICOPE0051_SQ001_,0.00018571999131680148
FRAGIRE02,0.00018510367819607953
MMSE05ATTETCALCUL_SQ004_,0.00018475078844630796
ICOPE003_SQ002_,0.00018216192546788098
FROPCOM0007_SQ015_,0.0001779775298273621
FROPCOM0008_SQ002_,0.00016894583738253293
FROPCOM0006_S5_,0.00016847781761714512
EPICE000_SQ009_,0.0001610902642239979
EPICE000_SQ005_,0.00015919113624717174
MNAEVALGLOBALEM,0.00015858497646795952
EPICE000_SQ011_,0.00015728832137288995
ICOPE006_SQ002_,0.00015677451699291483
ICOPE006 Trouble psychologique,0.00015516786554111464
Patient bénéficiant de Lunettes de vue,0.0001546184082495422
FROPCOM0007_SQ014_,0.000144497890051372
FROPCOM0028,0.00014441285291320053
FROPCOM0007_SQ021_,0.0001427777317007346
MNAEVALGLOBALEJ,0.00013997124747282133
SOUS SCOPE FROPCOM History of Falls,0.00013973069896432768
MNAEVALGLOBALER,0.00013818444257862942
VINICODEX002_SQ004_,0.00013796502985966773
HADS003,0.00013554324168850684
FROPCOM0006_S8_,0.00013163841071401228
FROPCOM0017 - COTATION QUESTION,0.00012876484329482746
VINICODEX0004_SQ009_,0.0001285002593944974
SF3603_SQ009_,0.00012312356820771
FROPCOM0010,0.0001221256689937201
SF3604_SQ004_,0.0001218822669698466
SF3604_SQ001_,0.00011982821083797237
FROPCOM0019,0.00011380550600264758
MNADEPISTAGEE,0.00010573056275596079
FROPCOM0007_SQ005_,0.00010124217880165383
Interpretation score MMSE,9.822567719197028e-05
FROPCOM0006_S3_,9.077868925226707e-05
Interpretation CODEX,9.043915636801766e-05
Stu_turnN_follow-up,8.88099963055524e-05
SPPB04,8.757023256472242e-05
MNAEVALGLOBALEH,8.66033013492104e-05
MNADEPISTAGEB,8.619773992858863e-05
SAPASDEMORAN_SQ001_,8.528710233092847e-05
SF3605_SQ003_,8.260503784890554e-05
FROPCOM0007_SQ023_,8.172344596471839e-05
FROPCOM0006_S4_,8.129578873573262e-05
FROPCOM0007_SQ010_,8.03673502909236e-05
FROPCOM0007_SQ002_,7.907580334991094e-05
FROPCOM0007_SQ024_,7.692341988105706e-05
FROPCOM0007_SQ013_,7.10132153665672e-05
ACUITEVISUELLE3_SQ002_,6.757086754960495e-05
MNA INTERPRETATION,6.747060647624672e-05
MMSE06RAPPEL_SQ002_,6.652410397380906e-05
ACUITEVISUELLE3_SQ004_,6.397437362861848e-05
SAPASDEMORAN_SQ007_,6.361719412946302e-05
HADS TOTAL A Pathologique_sup_ou_egal_11,6.282002133367254e-05
MMSE03ORIENTATION3_SQ003_,5.9843803608081754e-05
MMSE03ORIENTATION2_SQ001_,5.975484018787933e-05
ICOPE0052,5.9708401441941367e-05
MMSE06LANGAGE1_SQ003_,5.59270404255978e-05
VINICODEX0004_SQ010_,5.413214849239133e-05
VINICODEX0004_SQ010_INTERPRETATION_CODEX,4.881752412926296e-05
ACUITEVISUELLE3_SQ003_,4.6716883422719815e-05
