feature,importance
frequency_quotient_Power_Spectrum_Density_AP_YF_follow-up,0.0014232947
MFESCALE000_SQ001_,0.0014121118
FROPCOM0017,0.0014108007
LFS_ML_AND_AP_YF_baseline,0.001341982
HHIE01_SQ007_,0.0013416838
EXAMCLIN01_SQ001_SQ001_,0.001315248
Sta_ROM_lML_baseline,0.0012966229
Sta_Lyap_GyrXWaist_baseline,0.0012691556
power_frequency_50_Power_Spectrum_Density_AP_YF_follow-up,0.0012428635
VINICODEX003,0.0012065104
HHIE01_SQ003_,0.0011678756
LFS_ML_AND_AP_YO_baseline,0.0011478827
Sta_Lyap_AccYWaist_baseline,0.0011301574
MMSE06LANGAGE1_SQ003_,0.0011043535
leftHandV2_baseline,0.0010899807
rightHandV2_baseline,0.0010898464
FROPCOM0006_S8_,0.0010875199
Sta_Att_gCC_baseline,0.0010866958
FROPCOM0023,0.0010851892
Score_YF_baseline,0.0010768304
Smo_Ent_AccYWaist_baseline,0.0010743992
short_time_scaling_Diffusion_ML_YO_baseline,0.0010428301
MNADEPISTAGEB,0.0010172914
ACUITEVISUELLE01_SQ002_,0.001006868
SF3603_SQ004_,0.0009760611
FROPCOM0007_SQ004_,0.000970935
HADS012,0.00096224307
power_frequency_95_Power_Spectrum_Density_AP_YF_baseline,0.0009612348
maximal_distance_AP_YO_follow-up,0.00095920946
HADS010,0.0009120583
SF36-Pain,0.00089496776
SCORE EPICE GLOBAL,0.00087847636
Sta_Att_aAP_baseline,0.0008750105
AvgSpeed_follow-up,0.0008465767
mean_distance_peak_Sway_Density_YO_follow-up,0.00084375887
long_time_scaling_Diffusion_ML_YF_follow-up,0.0008347042
HADS011,0.0008249792
mean_frequency_ML_YO_baseline,0.00081811997
VINICODEX001,0.000805967
Ste_cvT_follow-up,0.0007856934
centroid_frequency_Power_Spectrum_Density_ML_YF_baseline,0.00077562674
Chute_1,0.0007686046
mean_frequency_ML_YO_follow-up,0.00075278786
power_frequency_50_Power_Spectrum_Density_ML_YF_baseline,0.0007117556
FROPCOM0008_SQ002_,0.0007100167
ICOPE004,0.0007045671
SPPB_06_07_Variation_Vitesse_Absolue,0.0006766372
power_frequency_95_Power_Spectrum_Density_ML_YO_follow-up,0.00066104793
Stu_RMS_aCCF_baseline,0.0006457601
mean_velocity_AP_YF_follow-up,0.00064532383
coefficient_sway_direction_ML_AND_AP_YO_baseline,0.000643966
MNADEPISTAGEF,0.00064390735
critical_time_Diffusion_ML_YO_follow-up,0.0006093119
Ste_cvT_baseline,0.00059961044
FRAGIRE04,0.0005920044
short_time_scaling_Diffusion_ML_YF_baseline,0.0005896318
SCORE SAPAS DE MORAN,0.00058617734
FROPCOM0019,0.00058552343
SPPB_06_07_Variation_Vitesse_Relative,0.0005797401
mean_distance_ML_YF_follow-up,0.00057961803
mean_value_ML_YF_follow-up,0.00056699815
ACUITEVISUELLE3_SQ004_,0.00054668635
Smo_Ent_GyrZWaist_follow-up,0.00054299284
SOUS SCOPE FROPCOM History of Falls,0.0005324333
FRAGIRE06TEST1_SQ001_SQ001_,0.000526309
MNAEVALGLOBALESCORE,0.0005262423
ACUITEVISUELLE01_SQ003_,0.0005166486
MNADEPISTAGEA,0.00050046865
frequency_quotient_Power_Spectrum_Density_ML_YF_baseline,0.0004897497
leftHandV1_baseline,0.00048648132
MMSE05ATTETCALCUL_SQ001_,0.0004765896
SF36-General health,0.00047487495
ACUITEVISUELLE01_SQ001_,0.0004729363
fractal_dimension_ML_AND_AP_YF_baseline,0.00046873596
frequency_mode_Power_Spectrum_Density_AP_YO_follow-up,0.00046803957
Smo_Ent_GyrYWaist_follow-up,0.00046609752
Sta_Att_gAP_baseline,0.00046191917
mean_value_AP_YO_baseline,0.0004390235
short_time_scaling_Diffusion_AP_YO_baseline,0.00042319708
Chute_3,0.00041321822
FROPCOM0006_S2_,0.00041203797
FROPCOM0007_SQ016_,0.00039705768
FROPCOM0007_SQ012_,0.00039035408
long_time_diffusion_Diffusion_AP_YF_follow-up,0.00038999668
Smo_Ent_AccZWaist_baseline,0.0003846277
ICOPE001,0.0003720309
FROPCOM0002,0.0003660858
FROPCOM0006_S5_,0.0003647068
MMSE05ATTETCALCUL_SQ003_,0.0003466719
Ste_FFTqgAP_LB_baseline,0.00031249027
centroid_frequency_Power_Spectrum_Density_ML_YO_baseline,0.00031047704
FROPCOM0026_SQ004_,0.0003102534
long_time_scaling_Diffusion_AP_YF_baseline,0.0003087553
MMSE06LANGAGE4_SQ001_,0.00030782016
HADS001,0.0003055403
FROPCOM0006_S1_,0.0003055006
Stu_RMS_aCCF_follow-up,0.00030075404
Sym_HRaAP_LB_baseline,0.00029851412
FROPCOM0006_S4_,0.00029431697
FROPCOM0007_SQ014_,0.00028560756
mean_value_AP_YO_follow-up,0.00028276173
frequency_dispersion_Power_Spectrum_Density_ML_YO_baseline,0.00028037644
SF3603_SQ003_,0.00027598877
FRAGIRE06TEST1_SQ001_SQ002_,0.00026927883
EPICE000_SQ004_,0.00026570528
MFESCALE000_SQ013_,0.00026511186
Sta_RMS_gAP_LB_follow-up,0.0002410399
mean_velocity_ML_YO_follow-up,0.00023004047
FROPCOM0007_SQ022_,0.000229695
long_time_scaling_Diffusion_AP_YO_baseline,0.00022493905
Sta_Att_aML_follow-up,0.00022134054
mean_frequency_AP_YF_follow-up,0.00021769451
mean_distance_AP_YF_follow-up,0.00021749893
SF3603_SQ008_,0.00021135765
SF3606,0.00021109122
fractal_dimension_ML_AND_AP_YO_baseline,0.00020350877
Sta_Att_gCC_follow-up,0.00019776689
coefficient_sway_direction_ML_AND_AP_YF_baseline,0.00018018525
coefficient_sway_direction_ML_AND_AP_YO_follow-up,0.00017658164
SF3609_SQ009_,0.00017066838
MFESCALE000_SQ006_,0.00017044142
Spr_UtrT_follow-up,0.00016634252
Ste_FFTqaCC_LB_baseline,0.00016469031
Ste_cvSwT_L_follow-up,0.00016264987
critical_time_Diffusion_AP_YO_follow-up,0.00015232137
frequency_mode_Power_Spectrum_Density_AP_YO_baseline,0.0001520842
Smo_Ent_GyrXWaist_baseline,0.00015205238
FROPCOM0028,0.00014967345
long_time_scaling_Diffusion_AP_YO_follow-up,0.00014689393
maximal_distance_ML_YF_follow-up,0.0001425258
ACUITEVISUELLE3_SQ001_,0.00013792822
frequency_quotient_Power_Spectrum_Density_ML_YO_baseline,0.00013088158
HADS TOTAL A,0.00012953895
SF36-29,0.00012913077
SF36-31,0.00012685847
FROPCOM0017 - COTATION QUESTION,0.00012685324
Sta_RMS_gAP_LB_baseline,0.00012473621
HHIE01_SQ009_,0.00011506551
HHIE01_SQ004_,0.000110318804
principal_sway_direction_ML_AND_AP_YO_follow-up,0.00010758052
HHIE02,0.000106155654
frequency_mode_Power_Spectrum_Density_ML_YF_baseline,0.00010599672
SF3603_SQ002_,9.900186e-05
MNAEVALGLOBALEL,8.945662e-05
mean_frequency_AP_YO_baseline,8.6877466e-05
HHIE01_SQ008_,8.494594e-05
MNADEPISTAGESCORE,8.047933e-05
FRAGIRE09,8.041839e-05
MFESCALE000_SQ002_,7.9313686e-05
energy_content_above_2_Power_Spectrum_Density_AP_YO_follow-up,7.717417e-05
frequency_dispersion_Power_Spectrum_Density_ML_YF_baseline,7.52885e-05
Ste_FFTqaAP_LB_follow-up,7.43136e-05
MeanStepDuration_baseline,6.69634e-05
Stu_RMS_aAPF_baseline,6.4200714e-05
critical_time_Diffusion_ML_YF_follow-up,6.160634e-05
range_ratio_ML_AND_AP_YF_follow-up,5.8793034e-05
FROPCOM0007_SQ013_,5.8500165e-05
Chute_4,5.7198504e-05
FROPCOM0025,5.6008925e-05
rightHandV1_baseline,5.566692e-05
FROPCOM0007_SQ019_,5.3719355e-05
power_frequency_50_Power_Spectrum_Density_ML_YO_baseline,5.33653e-05
MNASCORETOTAL,4.5492117e-05
frequency_dispersion_Power_Spectrum_Density_ML_YF_follow-up,4.5429442e-05
ACUITEVISUELLE3_SQ003_,4.3712433e-05
HHIE01_SQ001_,4.242496e-05
AvgSpeed_baseline,4.1816667e-05
FROPCOM0001,3.7202008e-05
Smo_Ent_AccYWaist_follow-up,3.697612e-05
FROPCOM0020,3.1825715e-05
FRAGIRE06TEST1_SQ001_SQ004_,2.4844794e-05
long_time_scaling_Diffusion_AP_YF_follow-up,2.4753817e-05
FROPCOM0007_SQ023_,2.3384628e-05
S36-Energy_fatigue,2.2554317e-05
FROPCOM0007_SQ009_,2.2334736e-05
SF3611_SQ002_,2.2126453e-05
FRAGIRE08,2.0288511e-05
MMSE03ORIENTATION2_SQ004_,1.9455907e-05
ICOPE0051_SQ002_,1.661059e-05
HHIE01_SQ002_,1.4117407e-05
MMSE06RAPPEL_SQ002_,1.399813e-05
Ste_P2_aAP_LB2_baseline,1.3068891e-05
MMSE05ATTETCALCUL_SQ002_,1.1208058e-05
FROPCOM0007_SQ024_,5.6544404e-06
Smo_Ent_AccXWaist_baseline,5.4507964e-06
zero_crossing_SPD_AP_YO_follow-up,5.231438e-06
Sym_P1P2_aAP_LB2_baseline,5.06213e-06
Sta_Lyap_AccXWaist_follow-up,4.882814e-06
frequency_mode_Power_Spectrum_Density_ML_YO_baseline,4.3555865e-06
mean_frequency_AP_YO_follow-up,3.7028967e-06
ICOPE05 TROUBLE AUDITIF,2.8329089e-06
MMSE06RAPPEL_SQ001_,1.6585115e-06
chute_6_m,0.0
Sway_Density_YO_baseline,0.0
Sym_P1P2_aCC_LB2_follow-up,0.0
Syn_ffT_follow-up,0.0
mean_velocity_AP_YO_follow-up,0.0
critical_time_Diffusion_AP_YO_baseline,0.0
long_time_diffusion_Diffusion_AP_YO_follow-up,0.0
sway_area_per_second_ML_AND_AP_YO_follow-up,0.0
short_time_scaling_Diffusion_AP_YO_follow-up,0.0
STADE FRAGILITE SELON FRAGIRE,0.0
Sta_Att_gML_baseline,0.0
Sway_Density_YF_baseline,0.0
maximal_distance_ML_YO_follow-up,0.0
Ste_FFTqaCC_LB_follow-up,0.0
FROP COM INTERPRETATION,0.0
Sta_Att_gAP_follow-up,0.0
rightHandV1_follow-up,0.0
rightHandV2_follow-up,0.0
Sta_Lyap_AccXWaist_baseline,0.0
Score_YO_baseline,0.0
CycleVariability_follow-up,0.0
Variance_Latérale_YF_follow-up,0.0
Score_YO_follow-up,0.0
range_ratio_ML_AND_AP_YO_follow-up,0.0
Score_YF_follow-up,0.0
centroid_frequency_Power_Spectrum_Density_ML_YO_follow-up,0.0
zero_crossing_SPD_ML_YO_follow-up,0.0
Ste_FFTqgML_LB_follow-up,0.0
Ste_cvSwT_R_follow-up,0.0
power_frequency_50_Power_Spectrum_Density_ML_YO_follow-up,0.0
power_frequency_50_Power_Spectrum_Density_AP_YO_baseline,0.0
Sta_Lyap_GyrZWaist_baseline,0.0
power_frequency_50_Power_Spectrum_Density_AP_YO_follow-up,0.0
Ste_cvSwT_R_baseline,0.0
energy_content_05_2_Power_Spectrum_Density_AP_YO_follow-up,0.0
frequency_dispersion_Power_Spectrum_Density_AP_YO_follow-up,0.0
Ste_P2_aCC_LB2_follow-up,0.0
frequency_dispersion_Power_Spectrum_Density_ML_YO_follow-up,0.0
Ste_P2_aAP_LB2_follow-up,0.0
power_frequency_95_Power_Spectrum_Density_ML_YO_baseline,0.0
Smo_Ent_AccZWaist_follow-up,0.0
power_frequency_95_Power_Spectrum_Density_AP_YO_follow-up,0.0
frequency_mode_Power_Spectrum_Density_ML_YO_follow-up,0.0
Smo_Ent_AccXWaist_follow-up,0.0
centroid_frequency_Power_Spectrum_Density_AP_YO_follow-up,0.0
Smo_Ent_GyrXWaist_follow-up,0.0
Sta_RMS_aML_LB_baseline,0.0
Sym_HRaCC_LB_follow-up,0.0
mean_frequency_ML_AND_AP_YO_baseline,0.0
Sym_HRaCC_LB_baseline,0.0
mean_peak_Sway_Density_YO_baseline,0.0
mean_peak_Sway_Density_YO_follow-up,0.0
Sym_HRaAP_LB_follow-up,0.0
Spr_SwT_R_follow-up,0.0
Stu_turnN_follow-up,0.0
Stu_turnN_baseline,0.0
Spr_SwT_R_baseline,0.0
short_time_scaling_Diffusion_ML_YO_follow-up,0.0
Ste_FFTqgAP_LB_follow-up,0.0
Sta_RMS_aML_LB_follow-up,0.0
Spr_SwT_L_baseline,0.0
frequency_quotient_Power_Spectrum_Density_AP_YO_follow-up,0.0
Sta_Lyap_AccZWaist_baseline,0.0
Stu_RMS_aAPF_follow-up,0.0
Ste_FFTqgCC_LB_baseline,0.0
frequency_quotient_Power_Spectrum_Density_ML_YO_follow-up,0.0
SwingMeanStrideDuration_follow-up,0.0
SF3605_SQ003_,0.0
short_time_scaling_Diffusion_AP_YF_follow-up,0.0
FROPCOM0010,0.0
FROPCOM0007 - COTATION QUESTION,0.0
FROPCOM0007_SQ020_,0.0
FROPCOM0007_SQ018_,0.0
FROPCOM0007_SQ017_,0.0
FROPCOM0007_SQ010_,0.0
FROPCOM0007_SQ008_,0.0
FROPCOM0007_SQ006_,0.0
FROPCOM0007_SQ005_,0.0
FROPCOM0007_SQ002_,0.0
FROPCOM0006 - COTATION QUESTION,0.0
FROPCOM0006_S7_,0.0
FROPCOM0006_S3_,0.0
Interpretation CODEX,0.0
VINICODEX0004_SQ010_INTERPRETATION_CODEX,0.0
VINICODEX0004_SQ008_,0.0
VINICODEX0004_SQ007_,0.0
SOUS SCORE CODES Cotation du test de horloge,0.0
VINICODEX002_SQ004_,0.0
VINICODEX002_SQ003_,0.0
FROPCOM0009,0.0
FROPCOM0012_SQ001_,0.0
EPICE000_SQ001_,0.0
FROPCOM0012_SQ002_,0.0
MFESCALE Dimension activites d interieur items_1_9,0.0
MFESCALE000_SQ014_,0.0
MFESCALE000_SQ012_,0.0
MFESCALE000_SQ010_,0.0
MFESCALE000_SQ008_,0.0
MFESCALE000_SQ005_,0.0
MFESCALE000_SQ004_,0.0
MFESCALE000_SQ003_,0.0
ICOPE LOCOMOTION LEVER DE CHAISE NEGATIF,0.0
SPPB09 - COTATION,0.0
SPPB1 - COTATION,0.0
SPPB1,0.0
EXAMCLIN022,0.0
FROPCOM0026_SQ002_,0.0
FROPCOM0024,0.0
FROPCOM0022,0.0
FROPCOM0016,0.0
FROPCOM0013,0.0
FROPCOM0012 - COTATION QUESTION,0.0
VINICODEX002_SQ001_,0.0
ICOPE006 Trouble psychologique,0.0
ICOPE006_SQ002_,0.0
ICOPE0052,0.0
MMSE06LANGAGE1_SQ001_,0.0
MMSE06RAPPEL_SQ003_,0.0
MMSE05ATTETCALCUL_SQ005_,0.0
MMSE05ATTETCALCUL_SQ004_,0.0
MMSE04APPRENTISSAGE_SQ001_,0.0
MMSE03ORIENTATION3_SQ005_,0.0
MMSE03ORIENTATION3_SQ004_,0.0
MMSE03ORIENTATION3_SQ003_,0.0
MMSE03ORIENTATION3_SQ002_,0.0
MMSE03ORIENTATION3_SQ001_,0.0
MMSE03ORIENTATION2_SQ002_,0.0
MMSE03ORIENTATION2_SQ001_,0.0
HHIE02 SCORE INTERPRETATION_1_normal_3_pathologique_,0.0
HHIE01_SQ010_,0.0
VINCQ06CONSPATIENT,0.0
VINCQ01NOTEINFO,0.0
Nombre_de_chutes_suivi_mensuel_pendant_6_mois,0.0
Chute_6,0.0
Chute_5,0.0
MMSE06LANGAGE1_SQ002_,0.0
MMSE06LANGAGE2_SQ001_,0.0
MMSE06LANGAGE2_SQ002_,0.0
MNAEVALGLOBALEO,0.0
ICOPE0051_SQ001_,0.0
ICOPE003_SQ003_,0.0
ICOPE003_SQ002_,0.0
Patient bénéficiant de Lunettes de vue,0.0
MNA INTERPRETATION,0.0
MNAEVALGLOBALER,0.0
MNAEVALGLOBALEQ,0.0
MNAEVALGLOBALEP,0.0
MNAEVALGLOBALEN,0.0
MMSE06LANGAGE2_SQ003_,0.0
MNAEVALGLOBALEM,0.0
MNAEVALGLOBALEK,0.0
MNAEVALGLOBALEG,0.0
Interpretation score MNA depistage,0.0
MNADEPISTAGEE,0.0
MNADEPISTAGED,0.0
MNADEPISTAGEC,0.0
Interpretation score MMSE,0.0
MFESCALE Dimension activites d exterieur  items_10_14,0.0
EPICE000_SQ005_,0.0
critical_displacement_Diffusion_AP_YF_follow-up,0.0
LFS_ML_AND_AP_YF_follow-up,0.0
principal_sway_direction_ML_AND_AP_YF_follow-up,0.0
maximal_distance_AP_YF_follow-up,0.0
SF36-Social functioning,0.0
SF36-Emotional well-being,0.0
SF36-Role limitations due to emotional problems,0.0
SF36-36,0.0
SF3611_SQ004_,0.0
SF36-34,0.0
SF3609_SQ005_,0.0
SF3609_SQ004_,0.0
S36-25,0.0
SF3609_SQ003_,0.0
SF36-24,0.0
SF3609_SQ002_,0.0
SF3609_SQ001_,0.0
SF3608,0.0
Chute_2,0.0
SF3605_SQ002_,0.0
SF3605_SQ001_,0.0
mean_velocity_ML_YF_follow-up,0.0
zero_crossing_SPD_ML_YF_follow-up,0.0
EPICE000_SQ008_,0.0
zero_crossing_SPD_AP_YF_baseline,0.0
critical_time_Diffusion_AP_YF_follow-up,0.0
short_time_scaling_Diffusion_ML_YF_follow-up,0.0
frequency_quotient_Power_Spectrum_Density_ML_YF_follow-up,0.0
energy_content_below_05_Power_Spectrum_Density_AP_YF_follow-up,0.0
frequency_dispersion_Power_Spectrum_Density_AP_YF_follow-up,0.0
centroid_frequency_Power_Spectrum_Density_AP_YF_follow-up,0.0
centroid_frequency_Power_Spectrum_Density_ML_YF_follow-up,0.0
frequency_mode_Power_Spectrum_Density_AP_YF_follow-up,0.0
frequency_mode_Power_Spectrum_Density_AP_YF_baseline,0.0
frequency_mode_Power_Spectrum_Density_ML_YF_follow-up,0.0
power_frequency_95_Power_Spectrum_Density_AP_YF_follow-up,0.0
power_frequency_95_Power_Spectrum_Density_ML_YF_follow-up,0.0
power_frequency_95_Power_Spectrum_Density_ML_YF_baseline,0.0
power_frequency_50_Power_Spectrum_Density_AP_YF_baseline,0.0
power_frequency_50_Power_Spectrum_Density_ML_YF_follow-up,0.0
total_power_Power_Spectrum_Density_AP_YF_follow-up,0.0
mean_frequency_ML_YF_follow-up,0.0
mean_distance_peak_Sway_Density_YF_follow-up,0.0
zero_crossing_SPD_AP_YF_follow-up,0.0
SF3604_SQ004_,0.0
SF3604_SQ002_,0.0
SF3603_SQ010_,0.0
SF3603_SQ009_,0.0
SAPASDEMORAN_SQ007_,0.0
SAPASDEMORAN_SQ005_,0.0
SAPASDEMORAN_SQ004_,0.0
SAPASDEMORAN_SQ003_,0.0
SAPASDEMORAN_SQ002_,0.0
SAPASDEMORAN_SQ001_,0.0
HADS TOTAL D Pathologique_sup_ou_egal_11,0.0
HADS TOTAL A Pathologique_sup_ou_egal_11,0.0
HADS014,0.0
HADS013,0.0
HADS009,0.0
HADS008,0.0
HADS007,0.0
HADS003,0.0
HADS002,0.0
PRECARITE SCORE EPICE,0.0
EPICE000_SQ011_,0.0
EPICE000_SQ010_,0.0
EPICE000_SQ009_,0.0
SAPASDEMORAN_SQ008_,0.0
SAPAS DE MORAN TROUBLE DE LA PERSONNALITE,0.0
FRAGIRE01_SQ001_,0.0
FRAGIRE12,0.0
SF3603_SQ007_,0.0
SF3603_SQ005_,0.0
SF3602,0.0
SF3601,0.0
FRAGIRE17,0.0
FRAGIRE15,0.0
FRAGIRE14,0.0
FRAGIRE13,0.0
FRAGIRE11,0.0
FRAGIRE02,0.0
FRAGIRE10,0.0
FRAGIRE07,0.0
SCORE TOTAL STI,0.0
FRAGIRE06TEST1_SQ001_SQ003_,0.0
FRAGIRE06,0.0
FRAGIRE05 CALCUL,0.0
FRAGIRE05,0.0
FRAGIRE04 CALCUL,0.0
chute_12_m,0.0
