feature,importance
mean_peak_Sway_Density_YF_follow-up,0.21235667795420704
zero_crossing_SPD_ML_YO_baseline,0.20662616782363682
zero_crossing_SPD_AP_YF_baseline,0.20538238773830536
SPPB9,0.20410957187018802
short_time_scaling_Diffusion_AP_YF_baseline,0.2036893098634731
frequency_quotient_Power_Spectrum_Density_AP_YF_baseline,0.20240639193587368
long_time_scaling_Diffusion_AP_YF_baseline,0.2019110375278259
critical_time_Diffusion_AP_YO_baseline,0.19598942004288009
SF3609_SQ007_,0.18406924532498906
EPICE000_SQ006_,0.18349619157433675
VINCQ08,0.17230584630585896
Smo_Ent_GyrYWaist_follow-up,0.15869422023181554
MFESCALE000_SQ012_,0.1573562332742421
power_frequency_50_Power_Spectrum_Density_AP_YF_follow-up,0.15556993614350947
BMI,0.1547242410302756
HADS003,0.1468068881153121
FRAGIRE08,0.14368181067839936
SF36-29,0.1420464147015659
zero_crossing_SPD_AP_YO_baseline,0.1315238128468532
frequency_dispersion_Power_Spectrum_Density_AP_YO_baseline,0.12809366045863224
FROPCOM0001,0.12723520232853747
MMSE07PRAXIES_SQ001_,0.12453761309878571
Ste_FFTqaAP_LB_follow-up,0.12435621953984088
SCORE TOTAL STI,0.12396755814740783
RoliTronc_follow-up,0.11912485111410816
mean_value_AP_YF_baseline,0.11818088601854224
SF36-Pain,0.11582949797614236
FROPCOM0028,0.11294189050111629
FRAGIRE06TEST1_SQ001_SQ004_,0.11131188755116705
Ste_P2_aCC_LB2_follow-up,0.11034169766573187
S36-Energy_fatigue,0.10728517725535165
Smo_Ent_AccXWaist_baseline,0.10549344760419913
FROPCOM0021,0.10456179732085646
coefficient_sway_direction_ML_AND_AP_YF_follow-up,0.10178975424012619
Syn_ffT_baseline,0.10052352304740304
coefficient_sway_direction_ML_AND_AP_YF_baseline,0.09921963270613103
MFESCALE000_SQ010_,0.0945591814997351
MFESCALE000_SQ013_,0.09298132956805574
Sta_Lyap_AccYWaist_baseline,0.09273084588024215
fractal_dimension_ML_AND_AP_YO_baseline,0.09193720028260213
HADS005,0.08666491650546412
coefficient_sway_direction_ML_AND_AP_YO_baseline,0.08464687602714122
MNAEVALGLOBALEK,0.08384125890072248
SF3609_SQ008_,0.08191348445413611
Sta_Att_gCC_baseline,0.08142936935419873
FROPCOM0007_SQ007_,0.08038541001315513
frequency_dispersion_Power_Spectrum_Density_ML_YO_baseline,0.08014990879749562
HADS001,0.07966051354976646
leftHandV1_baseline,0.07929310597410584
SF3603_SQ004_,0.07462008893305486
centroid_frequency_Power_Spectrum_Density_ML_YO_baseline,0.07127565537145872
Ste_cvSwT_R_baseline,0.07038203021266873
EPICE000_SQ004_,0.06952813135524213
FRAGIRE17,0.06929070693730273
MNADEPISTAGEF,0.06910523106456248
Smo_Ent_GyrZWaist_follow-up,0.06867128292826473
principal_sway_direction_ML_AND_AP_YF_baseline,0.06352808592188341
Ste_P2_aCC_LB2_baseline,0.06287932258476465
mean_frequency_ML_YO_follow-up,0.06266146034876233
frequency_quotient_Power_Spectrum_Density_ML_YF_baseline,0.06253791128109039
Smo_Ent_AccYWaist_baseline,0.06201422281007657
Sta_Att_gAP_follow-up,0.060746736591974125
SF36-28,0.06038587812281413
LFS_ML_AND_AP_YF_baseline,0.06015372083601679
mean_peak_Sway_Density_YO_baseline,0.05959596934933398
power_frequency_50_Power_Spectrum_Density_ML_YF_baseline,0.05863129236820637
mean_value_ML_YF_follow-up,0.05822985764143318
Smo_Ent_AccXWaist_follow-up,0.057870439652747074
Ste_FFTqaCC_LB_baseline,0.057335573268287456
SF3609_SQ009_,0.052888554907578024
rightHandV1_baseline,0.05228910215444811
mean_peak_Sway_Density_YF_baseline,0.05207998508289199
FROPCOM0007_SQ012_,0.050639874743145095
SF36-Emotional well-being,0.0503692534971376
Variation du poids,0.04914175238731081
Sta_Lyap_AccZWaist_baseline,0.04718079310307334
power_frequency_95_Power_Spectrum_Density_ML_YO_follow-up,0.047058016888385915
Sta_Att_gML_baseline,0.043524455507743066
MFESCALE000_SQ014_,0.03781536251349318
total_power_Power_Spectrum_Density_AP_YO_follow-up,0.03669021507458462
frequency_mode_Power_Spectrum_Density_AP_YF_baseline,0.03476901650474821
frequency_mode_Power_Spectrum_Density_ML_YF_baseline,0.0335919520461973
HADS006,0.03318642288726987
MMSE06LANGAGE1_SQ003_,0.03218566699579819
Sym_P1P2_aAP_LB2_baseline,0.032147143772810874
FROPCOM0019,0.03184632988995938
SF3603_SQ009_,0.031673990420662365
SF36-Social functioning,0.031412865578513686
Sym_P1P2_aCC_LB2_follow-up,0.029357445353536248
SPPB04,0.02782114783801834
Sta_RMS_gAP_LB_follow-up,0.027454378628570992
Sta_Lyap_GyrXWaist_baseline,0.02743693498698126
FROPCOM0026_SQ004_,0.027330947322985005
mean_value_AP_YF_follow-up,0.026903842814953532
frequency_quotient_Power_Spectrum_Density_ML_YO_baseline,0.02646349567065297
Ste_FFTqgCC_LB_baseline,0.026068889311563103
S36-25,0.025345410174979672
critical_time_Diffusion_AP_YO_follow-up,0.024979062358356487
range_ratio_ML_AND_AP_YF_baseline,0.024442809074061274
Sta_Lyap_GyrYWaist_baseline,0.024242690061303647
Sta_Lyap_AccXWaist_baseline,0.02386075549667729
mean_value_ML_YF_baseline,0.022716506300101327
FRAGIRE10,0.022603863847652977
Ste_cvSwT_L_follow-up,0.022407915332519335
VINICODEX002_SQ003_,0.021828642457054407
power_frequency_95_Power_Spectrum_Density_ML_YO_baseline,0.021349782746387144
energy_content_above_2_Power_Spectrum_Density_AP_YO_follow-up,0.01965023105168697
MFESCALE000_SQ001_,0.019220514094781545
leftHandV2_baseline,0.01921471551175743
Spr_UtrT_baseline,0.018346366735839
power_frequency_50_Power_Spectrum_Density_ML_YO_baseline,0.018014435071880042
MFESCALE000_SQ008_,0.017930406222053736
Ste_P2_aAP_LB2_follow-up,0.017875015814616098
SPPB_06_07_Variation_Vitesse_Relative,0.01683532418476137
SF3609_SQ004_,0.016757791806122285
Sta_ROM_lML_follow-up,0.01670712541408631
MFESCALE000_SQ006_,0.016121121653280834
mean_frequency_ML_YF_baseline,0.016026310066672187
power_frequency_95_Power_Spectrum_Density_AP_YF_baseline,0.015923053762348306
mean_distance_peak_Sway_Density_YO_follow-up,0.015693560375074612
short_time_scaling_Diffusion_ML_YO_baseline,0.015624390060461884
energy_content_above_2_Power_Spectrum_Density_AP_YF_follow-up,0.015253082093614617
AvgSpeed_baseline,0.014755029218449536
critical_time_Diffusion_ML_YF_follow-up,0.014727142357427583
FROPCOM0007 - COTATION QUESTION,0.01457250359882194
FROPCOM0023,0.013818248493314741
SwingMeanStrideDuration_baseline,0.013674810080022082
SF3604_SQ004_,0.012133554900738513
FRAGIRE05 CALCUL,0.012115185292698286
SF3603_SQ002_,0.010734311378051082
Smo_Ent_GyrZWaist_baseline,0.010515964951900107
MFESCALE Dimension activites d interieur items_1_9,0.010373080485276182
SCORE EPICE GLOBAL,0.010276058242390692
Smo_Ent_AccYWaist_follow-up,0.009516628911415128
Stu_RMS_aCCF_baseline,0.009372865995197573
fractal_dimension_ML_AND_AP_YF_follow-up,0.009290405445048834
Smo_ROM_anML_follow-up,0.008932810005936312
MFESCALE000_SQ004_,0.008908437542888791
MMSE03ORIENTATION2_SQ002_,0.008868267250184535
Ste_FFTqgML_LB_follow-up,0.008606011454317913
MNADEPISTAGESCORE,0.008523538746951432
frequency_quotient_Power_Spectrum_Density_ML_YF_follow-up,0.008021784927221002
centroid_frequency_Power_Spectrum_Density_ML_YO_follow-up,0.007894548960278625
FROPCOM0007_SQ013_,0.007890828318876376
FROPCOM0006_S4_,0.007869280542238627
SF36-Role limitations due to physical health ,0.007650034819607604
MNA INTERPRETATION,0.007543922210023398
HADS007,0.007543411629589121
mean_frequency_ML_AND_AP_YO_baseline,0.0073112352697735725
frequency_mode_Power_Spectrum_Density_ML_YO_baseline,0.006981930552973222
HHIE01_SQ004_,0.00693584351357017
FROPCOM0016,0.006919299740006914
power_frequency_95_Power_Spectrum_Density_ML_YF_follow-up,0.006800071260111449
power_frequency_95_Power_Spectrum_Density_AP_YO_baseline,0.006726280626842112
mean_peak_Sway_Density_YO_follow-up,0.006643450688390831
SF36-36,0.0065258244406884965
Sway_Density_YO_baseline,0.006072167685900135
centroid_frequency_Power_Spectrum_Density_ML_YF_baseline,0.005955778853412323
Sta_Lyap_GyrYWaist_follow-up,0.005638530784941332
Sta_Lyap_AccXWaist_follow-up,0.005523040060771535
SF3611_SQ001_,0.005455174939784324
frequency_quotient_Power_Spectrum_Density_AP_YO_follow-up,0.005441495236213775
FROPCOM0007_SQ002_,0.00531362562439956
Smo_Ent_AccZWaist_follow-up,0.005232134558144582
mean_frequency_ML_YO_baseline,0.005146740132760384
VINICODEX002_SQ001_,0.0051322574126874965
CycleVariability_follow-up,0.004857680958850824
principal_sway_direction_ML_AND_AP_YO_baseline,0.0048043413809913515
ICOPE0041,0.0047429244771017565
SwingMeanStrideDuration_follow-up,0.004718571594657377
HADS013,0.004688472800486037
MFESCALE000_SQ009_,0.0046798720473684025
long_time_scaling_Diffusion_ML_YF_baseline,0.004670795830822772
MFESCALE000_SQ002_,0.004599214854027299
frequency_mode_Power_Spectrum_Density_AP_YO_baseline,0.0045806364160458175
DoubleStance_baseline,0.004519290962402995
Spr_SwT_L_follow-up,0.004139118205715264
short_time_scaling_Diffusion_AP_YF_follow-up,0.004120214746734136
SPPB07 - COTATION,0.004038874202368406
FROPCOM0006 - COTATION QUESTION,0.003754859495085487
Smo_Ent_GyrXWaist_baseline,0.0034206269366964144
HADS009,0.0032047109484091276
MFESCALE Dimension activites d exterieur  items_10_14,0.003170729806206284
critical_time_Diffusion_AP_YF_baseline,0.0031668446364979813
coefficient_sway_direction_ML_AND_AP_YO_follow-up,0.0030546243818437555
mean_value_ML_YO_follow-up,0.002982132888433024
FROP COM INTERPRETATION,0.002764080645690087
critical_time_Diffusion_ML_YO_baseline,0.002560283911874764
short_time_scaling_Diffusion_AP_YO_baseline,0.002526739906897204
critical_displacement_Diffusion_AP_YF_follow-up,0.002512551827674036
FRAGIRE13,0.0023355359496103354
FROPCOM0020,0.002303197981768253
Sym_HRaCC_LB_baseline,0.002289699218297645
SOUS SCOPE FROPCOM History of Falls,0.0022040779203380922
Sym_P1P2_aCC_LB2_baseline,0.00218322302309924
SF3609_SQ006_,0.0021507738146693545
SPPB02,0.0020697173141761027
Stu_RMS_aCCF_follow-up,0.002030923677119251
FROPCOM0007_SQ004_,0.001933854390793677
Smo_Ent_AccZWaist_baseline,0.0019273260307895279
MFESCALE000_SQ003_,0.001906893414584106
Sym_HRaCC_LB_follow-up,0.0018476056995457533
Sta_Att_gCC_follow-up,0.0018368701459537
long_time_diffusion_Diffusion_AP_YF_follow-up,0.0017328300515376896
MNAEVALGLOBALESCORE,0.0016388776954290821
Sym_HRaAP_LB_follow-up,0.0015370871281855714
Ste_FFTqgAP_LB_baseline,0.0014678877561775231
power_frequency_50_Power_Spectrum_Density_AP_YF_baseline,0.0014427912008658345
Sta_Att_gAP_baseline,0.001392890879145232
frequency_mode_Power_Spectrum_Density_AP_YO_follow-up,0.00133935607296315
LFS_ML_AND_AP_YO_follow-up,0.0013108762265605027
HADS011,0.0012826442625774892
mean_value_AP_YO_baseline,0.00122508436640876
SF3611_SQ002_,0.0012041327654964888
power_frequency_95_Power_Spectrum_Density_ML_YF_baseline,0.0011912118200448905
FROPCOM0022,0.0011476100555111285
FROPCOM0007_SQ018_,0.001041840210251636
SF3602,0.001007444941334662
MMSE06RAPPEL_SQ001_,0.0009804742672803813
ICOPE0051_SQ002_,0.0009042650089479407
FROPCOM0009,0.0009020200822171303
FROPCOM0017,0.0007800508339999024
FRAGIRE11,0.0007651971714875938
Sta_Att_aAP_follow-up,0.000748970175655111
FRAGIRE04 CALCUL,0.000705718100599401
SF3603_SQ006_,0.0006501553010716863
mean_frequency_AP_YF_baseline,0.0006501390504706647
Ste_FFTqgAP_LB_follow-up,0.0006147521324835388
frequency_mode_Power_Spectrum_Density_AP_YF_follow-up,0.0005773856970164249
MFESCALE000_SQ005_,0.0005605085753541511
SF3604_SQ001_,0.0005184101780337098
MMSE05ATTETCALCUL_SQ001_,0.0005031158347945316
Interpretation score MNA depistage,0.0004771360767935973
mean_distance_peak_Sway_Density_YF_follow-up,0.00047387530389772693
SF3609_SQ002_,0.0004610328680324619
FROPCOM0012_SQ002_,0.000431595396792022
centroid_frequency_Power_Spectrum_Density_AP_YO_follow-up,0.0003887752879139574
SCORE ICOPE STEP1 REPERAGE GLOBAL,0.00037078376573678747
long_time_scaling_Diffusion_AP_YF_follow-up,0.00037006944497933127
maximal_distance_ML_YF_follow-up,0.0003641869411573432
ICOPE0051_SQ001_,0.0003357234214365776
frequency_dispersion_Power_Spectrum_Density_ML_YO_follow-up,0.000332204349307185
rightHandV2_baseline,0.00030052847790670997
FRAGIRE01_SQ001_,0.00029935822807038083
mean_velocity_ML_YO_follow-up,0.00029911448011094244
HADS010,0.0002987089040536055
mean_frequency_AP_YO_baseline,0.0002970697141764104
power_frequency_50_Power_Spectrum_Density_AP_YO_follow-up,0.00029412006592424234
SF3609_SQ001_,0.0002832942805264674
SF3609_SQ003_,0.00028034659420658693
mean_distance_ML_YO_follow-up,0.00026711187597321676
HHIE01_SQ005_,0.00026648821803303623
Ste_cvSwT_R_follow-up,0.00026107597554770934
VINICODEX0004_SQ009_,0.0002564089132908873
MNAEVALGLOBALEO,0.00024347893481533055
FRAGIRE06TEST1_SQ001_SQ002_,0.000235274922675575
LFS_ML_AND_AP_YO_baseline,0.00021545235369159645
MMSE08SCORETOTAL,0.00019844094321136118
Spr_UtrT_follow-up,0.00018494457363932046
FRAGIRE06TEST1_SQ001_SQ003_,0.00018268442107535423
Ste_cvT_follow-up,0.00017899935275153268
mean_frequency_AP_YO_follow-up,0.0001618538068054915
Sta_Att_aML_follow-up,0.0001608946936672116
ICOPE006_SQ002_,0.00014989131787088346
principal_sway_direction_ML_AND_AP_YO_follow-up,0.00011436394386884973
fractal_dimension_ML_AND_AP_YF_baseline,0.00010710568866523691
zero_crossing_SPD_AP_YF_follow-up,0.00010357092974530363
MMSE03ORIENTATION3_SQ003_,9.141529269014877e-05
FROPCOM0006_S8_,6.679761989265632e-05
HHIE01_SQ008_,6.33799165736889e-05
SF3608,5.067646956026055e-05
Score_YO_baseline,3.7686146455776114e-05
AvgSpeed_follow-up,2.2876446448112865e-06
Sta_RMS_aML_LB_baseline,7.73903645654323e-10
Sta_Lyap_GyrZWaist_follow-up,0.0
Stu_RMS_aAPF_baseline,0.0
Ste_cvSwT_L_baseline,0.0
DoubleStance_follow-up,0.0
MeanStepDuration_baseline,0.0
Ste_P2_aAP_LB2_baseline,0.0
mean_value_AP_YO_follow-up,0.0
MeanStepDuration_follow-up,0.0
Sym_HRaAP_LB_baseline,0.0
Smo_Ent_GyrXWaist_follow-up,0.0
chute_6_m,0.0
Spr_SwT_L_baseline,0.0
Sta_Lyap_AccYWaist_follow-up,0.0
Spr_SwT_R_baseline,0.0
Spr_SwT_R_follow-up,0.0
Stu_turnN_follow-up,0.0
Stu_RMS_aAPF_follow-up,0.0
Sta_RMS_gAP_LB_baseline,0.0
Variance_Latérale_YF_follow-up,0.0
Stu_turnN_baseline,0.0
Sta_RMS_aML_LB_follow-up,0.0
fractal_dimension_ML_AND_AP_YO_follow-up,0.0
mean_distance_AP_YO_follow-up,0.0
Sway_Density_YF_baseline,0.0
Score_YO_follow-up,0.0
zero_crossing_SPD_AP_YO_follow-up,0.0
power_frequency_50_Power_Spectrum_Density_ML_YO_follow-up,0.0
sway_area_per_second_ML_AND_AP_YO_follow-up,0.0
rightHandV1_follow-up,0.0
mean_velocity_AP_YO_follow-up,0.0
power_frequency_50_Power_Spectrum_Density_AP_YO_baseline,0.0
power_frequency_95_Power_Spectrum_Density_AP_YO_follow-up,0.0
frequency_mode_Power_Spectrum_Density_ML_YO_follow-up,0.0
frequency_dispersion_Power_Spectrum_Density_AP_YO_follow-up,0.0
energy_content_05_2_Power_Spectrum_Density_AP_YO_follow-up,0.0
frequency_quotient_Power_Spectrum_Density_ML_YO_follow-up,0.0
critical_time_Diffusion_ML_YO_follow-up,0.0
short_time_scaling_Diffusion_ML_YO_follow-up,0.0
long_time_scaling_Diffusion_ML_YO_follow-up,0.0
long_time_diffusion_Diffusion_AP_YO_follow-up,0.0
STADE FRAGILITE SELON FRAGIRE,0.0
range_ratio_ML_AND_AP_YO_follow-up,0.0
Ste_cvT_baseline,0.0
long_time_scaling_Diffusion_AP_YO_baseline,0.0
long_time_scaling_Diffusion_AP_YO_follow-up,0.0
Score_YF_baseline,0.0
Score_YF_follow-up,0.0
maximal_distance_AP_YO_follow-up,0.0
maximal_distance_ML_YO_follow-up,0.0
rightHandV2_follow-up,0.0
Chute_1,0.0
SF3605_SQ003_,0.0
short_time_scaling_Diffusion_ML_YF_follow-up,0.0
ACUITEVISUELLE3_SQ003_,0.0
ICOPE006_SQ001_,0.0
ICOPE004,0.0
ICOPE0052,0.0
ICOPE05 TROUBLE AUDITIF,0.0
ICOPE003_SQ003_,0.0
ICOPE003_SQ002_,0.0
ICOPE001,0.0
Patient bénéficiant de Lunettes de vue,0.0
ACUITEVISUELLE3_SQ004_,0.0
ACUITEVISUELLE3_SQ001_,0.0
VINICODEX001,0.0
ACUITEVISUELLE01_SQ003_,0.0
ACUITEVISUELLE01_SQ002_,0.0
ACUITEVISUELLE01_SQ001_,0.0
MNASCORETOTAL,0.0
MNAEVALGLOBALER,0.0
MNAEVALGLOBALEQ,0.0
MNAEVALGLOBALEP,0.0
MNAEVALGLOBALEN,0.0
MNAEVALGLOBALEM,0.0
ICOPE006 Trouble psychologique,0.0
VINICODEX002_SQ004_,0.0
MNAEVALGLOBALEJ,0.0
FROPCOM0006_S5_,0.0
FROPCOM0007_SQ011_,0.0
FROPCOM0007_SQ010_,0.0
FROPCOM0007_SQ009_,0.0
FROPCOM0007_SQ023_,0.0
FROPCOM0007_SQ008_,0.0
FROPCOM0007_SQ006_,0.0
FROPCOM0007_SQ005_,0.0
FROPCOM0007_SQ003_,0.0
FROPCOM0006_S7_,0.0
FROPCOM0006_S3_,0.0
SOUS SCORE CODES Cotation du test de horloge,0.0
FROPCOM0006_S2_,0.0
FROPCOM0006_S1_,0.0
FROPCOM0002,0.0
Interpretation CODEX,0.0
VINICODEX0004_SQ010_INTERPRETATION_CODEX,0.0
VINICODEX0004_SQ008_,0.0
VINICODEX0004_SQ007_,0.0
VINICODEX0004_SQ006_,0.0
VINICODEX003,0.0
MNAEVALGLOBALEL,0.0
MNAEVALGLOBALEH,0.0
FROPCOM0007_SQ016_,0.0
HHIE01_SQ006_,0.0
MMSE03ORIENTATION2_SQ005_,0.0
MMSE03ORIENTATION2_SQ004_,0.0
MMSE03ORIENTATION2_SQ003_,0.0
MMSE03ORIENTATION2_SQ001_,0.0
HHIE02 SCORE INTERPRETATION_1_normal_3_pathologique_,0.0
HHIE02,0.0
HHIE01_SQ010_,0.0
HHIE01_SQ009_,0.0
HHIE01_SQ007_,0.0
HHIE01_SQ003_,0.0
MMSE03ORIENTATION3_SQ002_,0.0
HHIE01_SQ002_,0.0
HHIE01_SQ001_,0.0
VINCQ06CONSPATIENT,0.0
VINCQ01NOTEINFO,0.0
Nombre_de_chutes_suivi_mensuel_pendant_6_mois,0.0
Chute_6,0.0
Chute_5,0.0
Chute_4,0.0
Chute_3,0.0
MMSE03ORIENTATION3_SQ001_,0.0
MMSE03ORIENTATION3_SQ004_,0.0
MNAEVALGLOBALEG,0.0
MMSE06LANGAGE2_SQ002_,0.0
MNADEPISTAGEE,0.0
MNADEPISTAGED,0.0
MNADEPISTAGEC,0.0
MNADEPISTAGEB,0.0
MNADEPISTAGEA,0.0
Interpretation score MMSE,0.0
MMSE06LANGAGE4_SQ001_,0.0
MMSE06LANGAGE3_SQ001_,0.0
MMSE06LANGAGE2_SQ003_,0.0
MMSE06LANGAGE2_SQ001_,0.0
MMSE03ORIENTATION3_SQ005_,0.0
MMSE06LANGAGE1_SQ002_,0.0
MMSE06LANGAGE1_SQ001_,0.0
MMSE06RAPPEL_SQ003_,0.0
MMSE06RAPPEL_SQ002_,0.0
MMSE05ATTETCALCUL_SQ005_,0.0
MMSE05ATTETCALCUL_SQ004_,0.0
MMSE05ATTETCALCUL_SQ003_,0.0
MMSE05ATTETCALCUL_SQ002_,0.0
MMSE04APPRENTISSAGE_SQ001_,0.0
FROPCOM0007_SQ014_,0.0
FROPCOM0007_SQ017_,0.0
short_time_scaling_Diffusion_ML_YF_baseline,0.0
SF3603_SQ010_,0.0
SF3611_SQ003_,0.0
SF36-34,0.0
SF3609_SQ005_,0.0
SF36-24,0.0
SF3606,0.0
Chute_2,0.0
SF3605_SQ002_,0.0
SF3605_SQ001_,0.0
SF3604_SQ002_,0.0
SF3603_SQ008_,0.0
SF36-Role limitations due to emotional problems,0.0
SF3603_SQ007_,0.0
SF3603_SQ005_,0.0
SF3603_SQ003_,0.0
SF3601,0.0
FRAGIRE15,0.0
FRAGIRE14,0.0
FRAGIRE12,0.0
FRAGIRE09,0.0
FRAGIRE07,0.0
SF3611_SQ004_,0.0
SF36-General health,0.0
FRAGIRE05,0.0
total_power_Power_Spectrum_Density_AP_YF_follow-up,0.0
frequency_quotient_Power_Spectrum_Density_AP_YF_follow-up,0.0
energy_content_below_05_Power_Spectrum_Density_AP_YF_follow-up,0.0
frequency_dispersion_Power_Spectrum_Density_AP_YF_follow-up,0.0
frequency_dispersion_Power_Spectrum_Density_ML_YF_follow-up,0.0
frequency_dispersion_Power_Spectrum_Density_ML_YF_baseline,0.0
centroid_frequency_Power_Spectrum_Density_AP_YF_follow-up,0.0
frequency_mode_Power_Spectrum_Density_ML_YF_follow-up,0.0
power_frequency_95_Power_Spectrum_Density_AP_YF_follow-up,0.0
power_frequency_50_Power_Spectrum_Density_ML_YF_follow-up,0.0
mean_frequency_AP_YF_follow-up,0.0
mean_distance_ML_YF_follow-up,0.0
mean_frequency_ML_YF_follow-up,0.0
zero_crossing_SPD_ML_YF_follow-up,0.0
LFS_ML_AND_AP_YF_follow-up,0.0
mean_velocity_AP_YF_follow-up,0.0
mean_velocity_ML_YF_follow-up,0.0
principal_sway_direction_ML_AND_AP_YF_follow-up,0.0
range_ratio_ML_AND_AP_YF_follow-up,0.0
maximal_distance_AP_YF_follow-up,0.0
mean_distance_AP_YF_follow-up,0.0
FRAGIRE06,0.0
FRAGIRE04,0.0
FROPCOM0007_SQ019_,0.0
FROPCOM0017 - COTATION QUESTION,0.0
ICOPE LOCOMOTION LEVER DE CHAISE NEGATIF,0.0
SPPB09 - COTATION,0.0
SPPB1 - COTATION,0.0
SPPB1,0.0
EXAMCLIN022,0.0
FROPCOM0026_SQ002_,0.0
FROPCOM0026_SQ005_,0.0
FROPCOM0025,0.0
FROPCOM0024,0.0
FROPCOM0014,0.0
EPICE000_SQ001_,0.0
FROPCOM0013,0.0
FROPCOM0012 - COTATION QUESTION,0.0
FROPCOM0012_SQ001_,0.0
FROPCOM0010,0.0
FROPCOM0008_SQ002_,0.0
FROPCOM0007_SQ022_,0.0
FROPCOM0007_SQ024_,0.0
FROPCOM0007_SQ021_,0.0
FROPCOM0007_SQ020_,0.0
MFESCALE000_SQ007_,0.0
EPICE000_SQ005_,0.0
FRAGIRE02,0.0
HADS TOTAL D Pathologique_sup_ou_egal_11,0.0
SAPAS DE MORAN TROUBLE DE LA PERSONNALITE,0.0
SCORE SAPAS DE MORAN,0.0
SAPASDEMORAN_SQ008_,0.0
SAPASDEMORAN_SQ007_,0.0
SAPASDEMORAN_SQ005_,0.0
SAPASDEMORAN_SQ004_,0.0
SAPASDEMORAN_SQ003_,0.0
SAPASDEMORAN_SQ002_,0.0
SAPASDEMORAN_SQ001_,0.0
HADS TOTAL A Pathologique_sup_ou_egal_11,0.0
EPICE000_SQ008_,0.0
HADS014,0.0
HADS012,0.0
HADS008,0.0
HADS004,0.0
HADS002,0.0
PRECARITE SCORE EPICE,0.0
EPICE000_SQ011_,0.0
EPICE000_SQ010_,0.0
EPICE000_SQ009_,0.0
chute_12_m,0.0
